	LMP_417_R1B1	LMP.Olap_417_R1B1	LMP_417_R2B2	LMP.Olap_417_R2B2	LMP_417_R3B2	LMP.Olap_417_R3B2
ENSG00000002834.18|LASP1	8.20966012862135	8.18578389324896	8.04410590120287	8.07343748009077	8.32884311661434	8.34450154583265
ENSG00000002919.14|SNX11	4.83638349230106	4.78026330642953	4.83612235276776	4.79055012373955	4.86126187878194	4.74535924217192
ENSG00000003056.8|M6PR	7.48389907567774	7.56743975963838	7.3105482270967	7.30004529913253	7.71017116008589	7.78191298431714
ENSG00000003096.14|KLHL13	6.8490164827197	6.97505398853368	6.6771394701676	6.7061559698451	7.15574852621635	7.10909697627771
ENSG00000003147.19|ICA1	2.03339467337395	1.88555743026467	2.26554732888767	2.29374840420071	1.66586600600636	1.61274246818252
ENSG00000003249.13|DBNDD1	3.97480598046238	3.88237150628996	3.70185869526838	3.69637014165835	4.12490003784785	4.19122609873011
ENSG00000003393.15|ALS2	6.65919279722363	6.65845523421347	6.58771147836843	6.60803097247449	6.70321107151733	6.73634254051395
ENSG00000003402.20|CFLAR	6.03802115044784	6.00426975687371	6.07106969755643	6.22943144577155	5.92727754836366	5.85680312295148
ENSG00000003436.16|TFPI	4.91171909562264	4.96279549428913	4.99580219537535	4.89820142952258	4.90585657136104	4.94916898356457
ENSG00000003509.16|NDUFAF7	4.37495214254434	4.39752701410363	4.31874823473538	4.32411489154017	4.4899856812742	4.41210950574621
ENSG00000003756.16|RBM5	8.01884897333568	7.86143776183002	7.99072466713353	8.07091501167791	7.89827885096488	7.8006549405551
ENSG00000003987.14|MTMR7	-0.397028568347002	-0.0233080143628684	0.172763702441246	-0.511054289075262	-0.0742775842838533	-0.428104994501873
ENSG00000004059.11|ARF5	6.64404956207271	6.53322314507483	6.4025141891121	6.33642988931926	6.82408719510961	6.79151414075412
ENSG00000004139.14|SARM1	6.36772812647132	6.26393677202384	6.41215256420374	6.49345541498281	6.12974151924708	6.22798029855668
ENSG00000004142.12|POLDIP2	7.28529446040024	7.16945011204759	7.13457816573014	7.12616741478452	7.3351596826878	7.3135838816932
ENSG00000004399.12|PLXND1	2.36583743072374	2.28893777227491	2.41342027045963	2.02846979020376	2.35391245227003	2.51374789306391
ENSG00000004455.16|AK2	7.12248673656116	7.19823262760491	7.15068723406037	7.30973035634324	7.08580062437425	7.09522051355428
ENSG00000004468.13|CD38	1.13019342521724	0.889035803523864	1.21361784296556	0.954156957391203	1.0817254984408	0.788958158684643
ENSG00000004478.8|FKBP4	6.28471295449502	6.16701125457656	6.27230920146407	6.23913457442185	6.19053208635637	6.20147255590087
ENSG00000004487.16|KDM1A	6.91544058782335	6.934578787133	6.84593737111136	6.77500665372189	7.07403685538031	7.00505786969915
ENSG00000004534.15|RBM6	7.22771153199423	7.07663210573328	7.28275062285854	7.22660931259127	7.10378809425153	6.9955392457537
ENSG00000004700.16|RECQL	5.97894250905329	6.05039916179869	5.85872120941264	6.02161785629971	6.13198903720576	6.04635523878586
ENSG00000004766.17|VPS50	5.23585071382437	5.10201504612528	5.24127131077817	5.3007455721651	5.17801891293655	4.95569572401949
ENSG00000004776.13|HSPB6	-0.166302328615377	-0.0361167433643078	0.632767597298311	0.0688300672751661	-0.472477624366682	-0.633958184166166
ENSG00000004777.18|ARHGAP33	5.16476549611795	5.03759697948125	5.36919374731496	5.39271301874549	4.70611029386466	4.93670789127331
ENSG00000004779.10|NDUFAB1	4.78820402569176	4.73100551136562	4.56040616872311	4.58065479460259	4.96548454791136	4.93187356287771
ENSG00000004838.14|ZMYND10	0.432645903187598	0.285464475874181	1.11601738119178	0.409714981439553	-0.358123355649554	0.268611751141778
ENSG00000004848.8|ARX	0.0232527637441958	0.410093604499038	1.16687725696061	-0.0174142767499202	-0.230751686601325	-0.0520185571228999
ENSG00000004864.13|SLC25A13	5.84142154548613	5.95577590896164	6.00405996490944	5.97759583304324	5.82329995901159	5.78943915193128
ENSG00000004866.20|ST7	5.23482441676742	5.22840826105741	5.14249267182969	5.2542491301656	5.3162615747803	5.21346197887408
ENSG00000004897.12|CDC27	7.01067949581376	6.99376235408373	6.93055366813981	6.85057622193951	7.15415603991379	7.07359776980187
ENSG00000004961.15|HCCS	5.0083344334781	5.09439156101321	4.87586287374195	4.93477734108438	5.22780744844384	5.16700432571246
ENSG00000004975.12|DVL2	7.31276563779604	7.29764815642828	7.24250223196195	7.2310511235959	7.34242159980144	7.40485263308935
ENSG00000005007.12|UPF1	7.26446491102705	7.38923586283364	7.36123669316533	7.34920859672321	7.2684829786047	7.32847327922815
ENSG00000005022.6|SLC25A5	7.90381279576707	7.917658074377	7.72773668141401	7.70077462507115	8.08353155055133	8.13089888325169
ENSG00000005059.16|MCUB	4.37584034434832	4.28630576126942	4.2061030352196	4.24986333013936	4.47581360353548	4.39251224234105
ENSG00000005075.15|POLR2J	5.82062538474382	5.73557242646576	5.78671474808508	5.67808639329557	5.79892038562045	5.84867409541807
ENSG00000005100.13|DHX33	5.57229028600581	5.52318661640263	5.32444158167031	5.47156112797176	5.73320332944252	5.66174776573231
ENSG00000005156.11|LIG3	5.4368085442765	5.3895474043039	5.43861886417334	5.51902201663296	5.39338293281029	5.30168808354421
ENSG00000005175.10|RPAP3	5.14967130085949	5.2024027074507	5.15486403776658	5.07313636619439	5.260880109098	5.2152675035614
ENSG00000005187.12|ACSM3	1.16170493177707	0.502385207572487	1.28885679184182	0.88650307872454	0.510074522145908	0.642745885986854
ENSG00000005189.19|REXO5	4.6795140086311	4.82383829841556	4.82796945602405	4.91740366662845	4.70462171357004	4.55670977787077
ENSG00000005194.15|CIAPIN1	5.45476485533385	5.54413489562183	5.54588164701405	5.43580561961636	5.53356051079368	5.48255172448728
ENSG00000005206.17|SPPL2B	5.75784693356684	5.71787391182219	5.66686553484417	5.77596261748413	5.60260940775356	5.90600413069622
ENSG00000005238.19|FAM214B	4.2052068260116	4.09023307581794	3.9880986498903	3.93569258737619	4.38048044811243	4.28660811828016
ENSG00000005243.10|COPZ2	4.49066534595315	4.5541194608965	4.32520024187047	4.52710267782882	4.54091686146705	4.69634983253298
ENSG00000005249.13|PRKAR2B	5.25644250865	5.34202705446468	5.38853241141766	5.26273117918956	5.29527033005759	5.25040520556456
ENSG00000005302.18|MSL3	5.78030787182601	5.62094045194284	5.89032456684514	5.79935927398179	5.55951246408695	5.55330034262382
ENSG00000005339.14|CREBBP	6.79497060417996	6.78441674170136	6.82647134094427	6.83003103856683	6.72315848168444	6.7791138305671
ENSG00000005379.17|TSPOAP1	5.35072363395198	5.28071489023144	5.46887231117308	5.76341076384669	5.02880239116323	5.00179158218385
ENSG00000005436.13|GCFC2	4.65295168269906	4.61218509673545	4.73832861320041	4.63430350930785	4.60569906221856	4.55194237414221
ENSG00000005448.16|WDR54	4.71428880516216	4.81231562476779	4.67486608374977	4.96434549709278	4.72631333003288	4.68768394898449
ENSG00000005469.11|CROT	4.19352966418556	4.2252134350301	4.40895726645729	4.51762720281357	4.05033364567889	3.86056808348157
ENSG00000005483.20|KMT2E	7.01183786051283	6.9714469660125	7.19340658677805	7.18322845423846	6.85390368594377	6.73603092609038
ENSG00000005486.17|RHBDD2	6.73948349154733	6.83243093674912	6.84959389997303	6.86868460944841	6.65702714377597	6.76852320339549
ENSG00000005513.10|SOX8	6.13299065755051	6.05790125481733	6.07091462025951	5.99465858419365	6.18485218830416	6.13135843197837
ENSG00000005700.15|IBTK	6.67550501710499	6.68088115243732	6.93385202235748	6.75046548403919	6.56385635113326	6.46459848155472
ENSG00000005801.18|ZNF195	4.14798448135867	4.11649802052769	3.96227030002561	4.08007544740466	4.31296642994146	4.17365282640099
ENSG00000005810.18|MYCBP2	5.81928661531872	5.75905857118599	5.77563911194605	5.90173534208076	5.80119529079826	5.67812062818436
ENSG00000005812.11|FBXL3	5.93861645363861	5.87782080397598	6.08586970046354	6.04128343872772	5.77460113688491	5.73112023915301
ENSG00000005882.11|PDK2	5.7255208752309	5.71937586022723	5.6469105045799	5.67762952500991	5.86697191000891	5.69828153131756
ENSG00000005884.18|ITGA3	6.71048200312374	6.86439711477512	6.38491815427209	6.21656311630878	7.21274442142618	7.33553254379067
ENSG00000005889.15|ZFX	5.45012862312205	5.32852239486545	5.62191701237101	5.52849388191664	5.20512825487895	5.20176288680841
ENSG00000005893.15|LAMP2	8.68458856788707	8.80862536508968	8.76349470526278	8.83236175030721	8.703536410727	8.68703499965652
ENSG00000006007.12|GDE1	6.59340958957324	6.53130307040607	6.69412268439071	6.62559729538998	6.52048246754069	6.40922287263725
ENSG00000006015.17|REX1BD	3.86306006505164	3.85108653891782	3.80303548691736	3.75403947363002	3.91103466408665	3.96018358330491
ENSG00000006016.11|CRLF1	3.21133259034022	3.02484857912929	3.15556158161698	2.99630440148306	3.15802065384711	3.16247570199188
ENSG00000006025.12|AC003665.1	5.45175931670694	5.47468735393921	5.33198417837486	5.40676384292678	5.43029382622799	5.68385149376269
ENSG00000006062.16|MAP3K14	3.40184539802904	3.43431288468755	3.35787111873586	3.42763691840103	3.36219626500247	3.52461226329383
ENSG00000006071.13|ABCC8	3.07545761864953	2.98305214983468	3.47282691143364	3.41861585156877	2.38542635752234	2.84015041644367
ENSG00000006118.14|TMEM132A	6.17295348851544	6.36503951645834	5.78485391341416	6.01562049215866	6.50758075182265	6.76793085255209
ENSG00000006125.18|AP2B1	8.67143791918916	8.73156720792453	8.64758755334941	8.63020229220248	8.75659605812347	8.77162435055203
ENSG00000006194.10|ZNF263	5.16644535164002	5.07936248829582	5.33346032301533	5.06474397875438	5.06657851083327	5.0268328672687
ENSG00000006210.7|CX3CL1	7.14378871202105	7.42876089076023	7.37976845248487	7.40437898990813	7.08095507689761	7.27999668627195
ENSG00000006282.21|SPATA20	6.20809355978484	6.3276814951941	6.42734598985411	6.46030681669232	6.01001718057737	6.17388012283409
ENSG00000006283.18|CACNA1G	2.95273150059974	3.12634357245008	3.2916776203126	3.23912692023443	3.03103455454901	2.59631105100359
ENSG00000006327.13|TNFRSF12A	5.0862352243797	4.92880162895467	4.78560246390805	4.72956652381876	5.2560925761922	5.25881214274975
ENSG00000006377.11|DLX6	6.26342392330713	6.17093613261386	6.59894492798669	6.47044551322423	6.10626301866934	5.69306665196175
ENSG00000006432.15|MAP3K9	5.27882683148935	5.37304214790586	5.09681857983909	5.37034619018285	5.39419548683829	5.44237770193021
ENSG00000006451.8|RALA	5.8728750277575	5.87161565821687	5.53619351520538	5.47787836056182	6.22191801571335	6.25299148046822
ENSG00000006453.14|BAIAP2L1	1.21816894100746	2.14442874484389	0.663375433594925	0.548903546048516	2.56926634421627	2.94365004784298
ENSG00000006459.11|KDM7A	3.25064781321665	3.00482180278763	3.58202881837775	3.6698012946697	2.60240285636279	2.65670626259832
ENSG00000006468.14|ETV1	7.14085448747371	7.05179686311192	7.21902999302103	7.12378453917763	7.06939758205141	6.97309058692121
ENSG00000006530.17|AGK	4.77579324480914	4.74555412243486	4.76153045730093	4.59268430700366	4.95447767407419	4.73400229610923
ENSG00000006534.16|ALDH3B1	4.71860875267955	4.65321646171849	4.65144980457745	4.87029511527515	4.57088220991346	4.65102329903001
ENSG00000006576.16|PHTF2	6.95623985025595	7.02229107827074	6.90021444057254	7.02104323094286	7.08930049506276	6.94650369047521
ENSG00000006606.8|CCL26	-0.528751651517626	-0.498289266056122	-0.163656060992015	-0.869271025635535	-0.601138439402915	-0.420016309117032
ENSG00000006607.14|FARP2	5.19530952385208	5.24449846697278	5.29809404682475	5.16955845921888	5.22352112250669	5.18844235309939
ENSG00000006625.18|GGCT	4.92479973099586	4.83722481171406	4.6634772337921	4.55522317073717	5.15124635760624	5.15410232328433
ENSG00000006634.8|DBF4	5.35204659947158	5.5721833542226	5.4346374377916	5.33503892539142	5.64414610641375	5.4346374377916
ENSG00000006638.11|TBXA2R	2.93127631409617	2.9185749685638	2.77846650226623	2.66960007422456	2.99023880855755	3.2613971802716
ENSG00000006652.14|IFRD1	5.26876039575285	5.41687197171614	5.22196659042905	5.36666609216415	5.39131602617239	5.39131602617239
ENSG00000006695.11|COX10	3.55473965072229	3.56765481822957	3.21813978880682	3.42134617217148	3.84112130114436	3.76418167578107
ENSG00000006704.10|GTF2IRD1	4.75139912982031	4.76002641453526	4.46991019659481	4.51866529129384	4.89901342974905	5.13526217107344
ENSG00000006712.15|PAF1	6.44294008962478	6.35330923819922	6.34078049433448	6.3320793847009	6.42683218149601	6.49280659511661
ENSG00000006715.16|VPS41	6.29430242907285	6.36224192538074	6.39881310109064	6.29144361309578	6.30474367099528	6.31808832372548
ENSG00000006740.17|ARHGAP44	1.75300258945586	2.04053463933709	1.21112836478433	1.23355354669378	2.60988683349947	2.53250571260832
ENSG00000006744.19|ELAC2	6.6941551637385	6.59381486987214	6.50324764616929	6.41065526807399	6.82187167738905	6.84016547558897
ENSG00000006831.10|ADIPOR2	7.02703509207597	6.98914900236624	7.0611583658268	7.01596756920026	6.98061509078264	6.97462716307473
ENSG00000006837.12|CDKL3	1.09459655903998	0.904054716215285	1.17180454924182	1.55828221140665	0.25741953407463	1.00979625578744
ENSG00000007047.15|MARK4	4.44280388239661	4.32613330755742	4.32756227750539	4.2756614616451	4.41964217354131	4.51500846721627
ENSG00000007080.11|CCDC124	5.42868837873301	5.45203266736311	5.45482474923307	5.41707499387444	5.30889696376669	5.58064538531804
ENSG00000007168.13|PAFAH1B1	8.16112078205158	8.19945586212509	8.19866651624359	8.141058446898	8.2216461532611	8.15978217195066
ENSG00000007171.17|NOS2	2.35729954499992	2.58752407060728	1.75871461729755	2.28087993364862	2.83466593362112	3.01538674664711
ENSG00000007174.18|DNAH9	-0.738066995778258	0.0801535473616406	0.0783544140416208	0.255959206958724	-1.06518962947935	-0.584950888354231
ENSG00000007202.15|KIAA0100	8.02469708517775	8.07355697605266	8.06277346600217	8.05305285348696	8.05305285348696	8.02762894948473
ENSG00000007237.18|GAS7	6.53494430778625	6.6659005822281	8.6647367598472	8.70751872832337	4.65282465874136	4.37660963311679
ENSG00000007255.10|TRAPPC6A	2.47706856887835	2.88486087292574	2.76924197692848	2.59464807788551	2.65344565161008	2.70652317718412
ENSG00000007341.19|ST7L	4.40655764822459	4.21858394974965	4.56093423054335	4.55757857502933	4.13307911347637	3.99869127689942
ENSG00000007372.22|PAX6	3.70459293635997	3.60036597329841	3.98982572314388	4.12134888715488	3.17755009807612	3.32119311094189
ENSG00000007376.8|RPUSD1	3.55819183626396	3.63566209814634	3.30930183904451	3.18868226890315	3.67993779732013	4.20978596355281
ENSG00000007384.15|RHBDF1	5.34977043169312	5.2921159800932	5.35570038897406	5.60250752036019	5.11643412160835	5.20913079263005
ENSG00000007392.16|LUC7L	6.14532721484455	5.99818368971903	6.32168239607764	6.16388631134234	5.89960400772608	5.90184909398112
ENSG00000007402.11|CACNA2D2	5.15463235747178	4.99261275456422	5.77482382803027	5.76750571344151	4.35902554987738	4.39313513272285
ENSG00000007520.4|TSR3	4.5350945644071	4.53823695989985	4.41718124569192	4.60826355851658	4.48317463550784	4.63804360889758
ENSG00000007541.16|PIGQ	4.6786279238441	4.77884000536436	4.61416905734622	4.5885404968674	4.74252398008327	4.96970232412004
ENSG00000007545.15|CRAMP1	5.65189444058344	5.49038449777529	5.5907809879041	5.66665619908251	5.56466738587967	5.46245330385119
ENSG00000007866.21|TEAD3	3.57303296901131	3.58239717385553	3.0373440703838	3.32604722906989	3.90094961498593	4.04651937129406
ENSG00000007923.16|DNAJC11	5.64209659482364	5.64172555687556	5.71055859288313	5.579215885023	5.60740212896736	5.67046769652493
ENSG00000007944.15|MYLIP	3.55782615003269	3.60140165641402	4.32885565156265	3.69836727194191	3.21710805149889	3.07412463788999
ENSG00000007968.7|E2F2	4.70794732785957	5.10507851614893	4.9063435434024	5.07560077753243	4.70423288428175	4.93987448280043
ENSG00000008018.9|PSMB1	7.2033062280121	7.21245085333152	7.1078514557497	6.97682748884392	7.38802031472215	7.35881490337149
ENSG00000008056.14|SYN1	2.09109097196339	2.05933299624542	2.1833834248551	2.22274799157233	1.8520691423857	2.04264737760449
ENSG00000008083.14|JARID2	4.80972963322327	4.77161087239942	4.67561371229274	4.59894796918033	4.98880958684543	4.89930974292688
ENSG00000008086.11|CDKL5	4.04103013746463	4.12866305479034	4.21336773685492	4.46355819861166	3.89167436190733	3.77078608713602
ENSG00000008118.10|CAMK1G	3.3238581639413	3.13692904683296	3.07077665363629	2.8752082618477	3.6297318483833	3.34585765768122
ENSG00000008128.23|CDK11A	5.12820919259226	4.79999050247442	5.01025237836373	4.8784657603879	5.00014054339114	4.9675407079906
ENSG00000008130.15|NADK	6.29183944541386	6.22254268013051	6.17007084134164	6.14823075316062	6.34730390495627	6.36315875163023
ENSG00000008196.13|TFAP2B	-0.46349479159046	-0.46349479159046	0.545075120762487	-0.186908231056444	-1.01908543597156	-1.19306062009633
ENSG00000008256.16|CYTH3	5.5169991960406	5.44857955805412	5.35572998546887	5.29787754046101	5.61030433223929	5.66724565002027
ENSG00000008277.14|ADAM22	5.96286555908625	5.96058354065585	6.77836469280174	6.78308513779476	5.24488065282868	5.04056771605903
ENSG00000008282.8|SYPL1	6.23360060531302	6.36136485463813	6.35787028416239	6.34262681147466	6.29370684691407	6.19572697735118
ENSG00000008283.16|CYB561	3.0343300704708	2.9159560606186	2.57927236848618	2.66282597604382	3.36066659473571	3.29780732291309
ENSG00000008294.21|SPAG9	7.94891299305224	7.88083842625888	8.03127066890798	8.00327310958142	7.83827495372833	7.78668410640451
ENSG00000008300.17|CELSR3	6.37054874989369	6.33306715312083	5.94812033052729	6.03884951703329	6.63950248794017	6.78075947052831
ENSG00000008311.15|AASS	7.92088094352051	7.84107510864757	8.07361124742669	8.10138913709616	7.7323096330983	7.61660208671503
ENSG00000008324.11|SS18L2	3.14671315660054	3.32250390185153	2.81478024303479	3.03717945274319	3.5841206929698	3.50235372815637
ENSG00000008382.15|MPND	4.33150256020256	4.44558135750176	4.32875326653048	4.20033569676405	4.35592457282011	4.66915429929402
ENSG00000008394.13|MGST1	2.02266013651315	2.28215845809401	0.792766034881914	0.664644640488867	3.62674234282986	3.52548417101368
ENSG00000008405.12|CRY1	5.87132112072744	5.83900026227601	5.96127758217106	5.84602375070372	5.8432980865009	5.77004334663122
ENSG00000008441.16|NFIX	9.16142367357728	9.080683166048	9.2805586361173	9.34726300899341	8.87994387243548	8.97644816170438
ENSG00000008513.16|ST3GAL1	3.94700947813265	3.8730093239771	3.470125051083	3.63998737309315	4.13915679313813	4.39076838690523
ENSG00000008517.16|IL32	0.207414792889947	0.991379089004788	-0.773730464552366	-0.435909657076843	1.74194121362193	1.86528667179675
ENSG00000008710.19|PKD1	6.91729492676087	6.94227293375294	6.94936454344918	7.27264465259499	6.68327298691366	6.81385353806981
ENSG00000008735.14|MAPK8IP2	5.3112074286743	5.31249113647178	4.84280855457757	4.82046902915538	5.63779164069313	5.94632790586609
ENSG00000008838.20|MED24	6.83336626878858	6.84607882418729	6.81338756161487	6.85893525364555	6.81588995346411	6.87067741722721
ENSG00000008853.16|RHOBTB2	5.40277177720722	5.34777202589561	5.33506087144515	5.24594405598085	5.4398587376182	5.48022394116146
ENSG00000008869.12|HEATR5B	5.75564211870018	5.61794725582727	5.85653999221699	5.82949110028995	5.56694662052491	5.49420103602308
ENSG00000008952.17|SEC62	7.28155497524443	7.1506952426927	7.33156084486933	7.2448905462089	7.16930735951958	7.11874168527646
ENSG00000008988.9|RPS20	7.82737925121597	7.81908646187367	7.79006716315717	7.74817187193142	7.89729070135282	7.85740168973788
ENSG00000009307.16|CSDE1	8.71446210354736	8.72425958741658	8.7141763364676	8.62717450194852	8.79191880944484	8.74417373406692
ENSG00000009335.18|UBE3C	7.09754842999864	7.06468170037462	7.01491564552669	6.88182268273684	7.24945316733121	7.17826876515178
ENSG00000009413.15|REV3L	8.24667036978651	8.36822625058935	8.66089221160634	8.68376713333985	7.96698175870154	7.91815213710401
ENSG00000009694.13|TENM1	5.24563170287098	4.97795869949691	5.41878324237577	5.56788888426235	4.83813764852906	4.62237102956862
ENSG00000009724.16|MASP2	2.35726221223827	2.12999106043285	2.25418109806617	2.12156964979307	2.47189598863228	2.12685980885072
ENSG00000009780.15|FAM76A	3.82432944164786	3.4505575074607	3.85380410415378	3.80638029613631	3.39538586803372	3.49420362989333
ENSG00000009830.11|POMT2	5.93624634960705	5.92430450215803	6.04598201498165	6.07780307705929	5.73672134744018	5.86059526404905
ENSG00000009844.16|VTA1	5.94215194244634	5.90677388199013	5.89734912044179	5.91405935491233	6.01907662158538	5.86736655193346
ENSG00000009950.16|MLXIPL	0.416697211143483	0.268898052206674	-0.104755397464875	-0.485903945525024	0.798086873744626	1.16376299594559
ENSG00000009954.11|BAZ1B	8.07487683258496	8.12493919188026	8.07036237157027	8.01738154767238	8.15526981979892	8.15661830988887
ENSG00000010017.13|RANBP9	6.69246997749659	6.75776039903282	6.61979513562969	6.68505875132895	6.80724733979399	6.78835952630621
ENSG00000010072.16|SPRTN	4.08398538461426	4.24641250469616	4.27352941007704	4.05297263280528	4.27430132339288	4.05999241234565
ENSG00000010165.20|EEF1AKNMT	5.83517963474145	5.87819595936787	5.67746790151535	5.71650140319985	5.93940528431027	6.09337659919318
ENSG00000010219.13|DYRK4	3.80889202767794	3.69799294779577	3.97221290061259	3.93471612067554	3.62174143435987	3.48509949529945
ENSG00000010244.18|ZNF207	7.89398579604643	7.82306478127918	7.86026404885747	7.96787225094384	7.85959919632089	7.74636565852903
ENSG00000010256.11|UQCRC1	7.39649757412046	7.37343042385861	7.23145042800702	7.11211565456648	7.53864618065133	7.6576437327333
ENSG00000010270.13|STARD3NL	6.06716926747412	6.10560070096645	6.15190398755609	6.05089906879184	6.09646622453248	6.04627065600074
ENSG00000010278.14|CD9	6.22347911316824	6.36583243575831	6.21531322989781	6.27446925514865	6.36312806019053	6.32571255261612
ENSG00000010292.13|NCAPD2	7.90297032935087	8.08042394575674	7.82053590662053	7.79669317713333	8.13551844899558	8.21404101746577
ENSG00000010295.19|IFFO1	7.00239094149438	6.97636768198814	7.03899392194526	7.11014503097853	6.88120843196601	6.92716986207525
ENSG00000010310.9|GIPR	3.5456496087559	3.7180954600821	3.44252464300941	3.35345464926968	3.76764265612434	3.96386818927257
ENSG00000010318.21|PHF7	3.79644865521083	3.5907590255249	3.80701413711264	3.60005486742355	3.74601739534802	3.62132896158725
ENSG00000010322.16|NISCH	7.04745714655985	7.12031490004626	6.87566874980678	6.98812329550092	7.15157905165152	7.32017299625302
ENSG00000010361.13|FUZ	4.14985435156311	4.18694985742183	4.16757362287855	4.3500951301755	4.04040939901469	4.11553026590115
ENSG00000010404.18|IDS	8.39167788803418	8.4059682657904	8.4641993777906	8.45355465370297	8.34479141596571	8.33274686018991
ENSG00000010539.11|ZNF200	3.66711824040357	3.96267070683557	3.57380835459935	3.8293492698722	3.94942772263489	3.90699254737185
ENSG00000010626.15|LRRC23	2.93282963099386	2.65463143227775	3.16109739075077	2.92975454835032	2.58535742156942	2.4987127658727
ENSG00000010803.16|SCMH1	6.17361764712087	6.17054935531779	6.34650620434456	6.32834638888103	6.00145849457002	6.01202291708172
ENSG00000010810.17|FYN	8.13854832681215	8.08501431679514	8.42982421392548	8.45337980057473	7.8433305020241	7.7205907706903
ENSG00000010818.10|HIVEP2	3.78737990686045	4.01506517418092	3.57181422216396	3.86442462205224	4.10195676077564	4.06669455709091
ENSG00000011007.12|ELOA	6.85801316028021	6.84464782642173	6.74417199929733	6.79743171893812	6.95677961637957	6.90693863878886
ENSG00000011009.11|LYPLA2	4.91398536988165	4.74649987404351	4.53477521984386	4.24695584427898	5.28766389853604	5.25157552519144
ENSG00000011021.23|CLCN6	6.76744484001771	6.6345017345312	6.6524923210556	6.7247847147512	6.73186272868512	6.69475338460591
ENSG00000011028.14|AC080038.1	4.90468544907446	5.12631333246979	4.4191988527484	4.73570597330304	5.38511896415381	5.52197377288326
ENSG00000011052.21|NME1-NME2	4.46380439380984	3.94339163125018	4.12282528480079	4.12868911082598	4.05672952721	4.50614812728328
ENSG00000011105.14|TSPAN9	5.64115761369165	5.80946243792306	5.42335496653716	5.46488241692942	5.95377781271676	6.05922490704607
ENSG00000011114.15|BTBD7	5.89019423281039	5.85663533115588	6.00959515168315	5.96241061255885	5.80044495591262	5.72120840777794
ENSG00000011132.12|APBA3	4.00162115275719	3.99442593564207	4.01357989264659	3.97193070052276	3.92118966435911	4.08539391927007
ENSG00000011143.16|MKS1	4.57946071908251	4.41006837898869	4.60426278361369	4.52838718711343	4.35763944631359	4.4887687791017
ENSG00000011198.9|ABHD5	5.57134304542462	5.6720088783289	5.31796026245397	5.51783677023266	5.81575348647191	5.83515332834851
ENSG00000011243.18|AKAP8L	6.79262562900765	6.74023119861976	6.7390513828682	6.86790612975969	6.7634685294043	6.69528761322264
ENSG00000011258.16|MBTD1	4.84061848200765	4.6438590205579	5.02526820123225	4.81511048894227	4.5178742684602	4.61070204649638
