	Ctrl_827_R1B1	LMP.Olap_827_R1B1	Ctrl_827_R2B1	LMP.Olap_827_R2B1	Ctrl_827_R3B2	LMP.Olap_827_R3B2
ENSG00000003436.16|TFPI	1.76648032611024	1.9858608063737	2.74680457420688	2.13008129582757	2.04555397481833	2.26905952644087
ENSG00000003509.16|NDUFAF7	3.80697078550923	3.67333198514047	4.0012851809403	3.61496570039513	3.74525530757259	3.80302151841997
ENSG00000003756.16|RBM5	7.20465097410498	7.34992156013774	7.75523540734339	7.35804682824219	7.36228997281831	7.47163741209584
ENSG00000003987.14|MTMR7	0.119053188144636	0.252548996346599	0.649864795619345	0.115313680525931	0.176893618155044	0.391496712163212
ENSG00000004059.11|ARF5	6.53272030412741	6.51159725021582	6.71258015781458	6.74943218766453	6.64885811263407	6.60430683727711
ENSG00000004139.14|SARM1	6.20708425344705	6.37871228644243	5.82175497098135	6.42364526453125	6.14425922699303	6.27133916070801
ENSG00000004142.12|POLDIP2	6.93709755996471	7.02802746433933	6.91682313400186	7.10495124278661	6.94763169547941	7.04581800506686
ENSG00000004399.12|PLXND1	6.81708898045985	6.59837816788745	6.54104798692076	6.89217637278442	6.78047587676184	6.6438698772644
ENSG00000004455.16|AK2	6.49304386134336	6.35463276845522	6.69991221261843	6.36531388217203	6.52153059623846	6.43492076605606
ENSG00000004478.8|FKBP4	7.45381171120093	7.48468802974513	6.54369812555874	7.19722830518594	7.15000129959735	7.18971178624802
ENSG00000004487.16|KDM1A	6.84048133447547	6.714903058725	6.472662943399	6.66196714068516	6.77477993361723	6.57022730502508
ENSG00000004534.15|RBM6	7.14430027051514	6.9083656330072	7.32953338484818	6.89944598623658	7.20341134377848	6.93741129352507
ENSG00000004660.14|CAMKK1	2.26551477673896	2.3099395417416	3.50756688331319	2.65604307525901	2.64477659076042	2.72475554776596
ENSG00000004700.16|RECQL	6.83167636668108	6.74262086308032	6.54435267153875	6.61690783764028	6.7323385910074	6.63544027846282
ENSG00000004766.17|VPS50	5.25425738882371	5.09901155451473	5.02971812093602	4.94336839940236	5.06149978518048	5.10167794665793
ENSG00000004776.13|HSPB6	3.31770179781641	3.71588400039877	3.19376703944685	3.82664415030729	3.57728221465694	3.44971627932772
ENSG00000004777.18|ARHGAP33	4.87714247747975	4.23241270330177	4.70640027459884	4.73857268534679	4.88361525882872	4.39364881153485
ENSG00000004779.10|NDUFAB1	5.13045062546607	5.22627804062689	5.54729346236258	5.22695252491104	5.31957618041662	5.24591114626667
ENSG00000004838.14|ZMYND10	2.45686031230501	2.69922322011389	3.3622219257755	3.07487743549088	2.95920469419368	2.83738675264897
ENSG00000004864.13|SLC25A13	6.35667676332301	6.14211262685457	5.60930771031157	5.9601988912463	6.11211230458292	5.92203569128481
ENSG00000004866.20|ST7	5.25266075830172	5.03235301729021	5.71564556181006	4.9600504578239	5.33043880224298	5.14991609536996
ENSG00000004897.12|CDC27	7.18008483941442	6.79827322333396	6.76187426629816	6.76770271177191	7.00690867976216	6.74705884064707
ENSG00000004961.15|HCCS	4.74152927815237	4.64056457422218	4.4844523773636	4.64718827451794	4.61027711297182	4.64659013915622
ENSG00000004975.12|DVL2	6.33161229797085	6.15651384436193	6.34037638434164	6.44975336176509	6.35778322917178	6.28134471504798
ENSG00000005007.12|UPF1	7.31390844254922	7.18639897320127	6.66495115478404	7.17489129516088	7.12645759334717	7.04361733950055
ENSG00000005020.13|SKAP2	6.56732878973656	6.56567542109115	6.30306590139139	6.38363300322021	6.48304476481184	6.42680679290781
ENSG00000005022.6|SLC25A5	7.74500896719011	7.58788846788684	7.6153236588499	7.62606300831403	7.71231764268071	7.57482440843973
ENSG00000005059.16|MCUB	4.95679467400153	4.35677203390504	6.16144807195526	4.9037639746687	5.21029123484568	4.97909814241958
ENSG00000005073.5|HOXA11	0.821277700241384	0.994463420118948	0.540429080607078	0.249207147892943	0.720044842979719	0.582643831450458
ENSG00000005075.15|POLR2J	5.976940052317	5.78111578778835	6.05714840156583	5.8410405115205	5.99217511996154	5.8359472566343
ENSG00000005100.13|DHX33	6.1363766114618	6.1008945492774	5.61966618578598	5.92448514646977	5.94789994501498	5.9428113014825
ENSG00000005156.11|LIG3	5.1368486790088	5.06052122450146	5.17254774894121	4.82230696424696	5.14358621323697	4.95252609511224
ENSG00000005175.10|RPAP3	6.07393390095196	6.08409371430285	5.43315918565227	5.84317084199466	5.879437616772	5.83774120467888
ENSG00000005189.19|REXO5	3.30384461170843	2.90215238573983	3.25935843583671	3.10845977506785	3.42771416523173	2.85919343894468
ENSG00000005194.15|CIAPIN1	6.0664508066153	6.29862481001048	5.8817097287905	6.22806783756493	6.04242953230768	6.19499705918293
ENSG00000005206.17|SPPL2B	6.3930798012743	6.5102959449094	6.45586343422849	6.88800385194168	6.4875631317514	6.63605838442554
ENSG00000005238.19|FAM214B	4.40294843077571	4.77248501356863	4.97235180367721	4.86334850779313	4.57649966850376	4.92906720940358
ENSG00000005243.10|COPZ2	3.23436788495049	3.12134144110301	3.388442721557	3.08848472305644	3.07469747596593	3.34162090936754
ENSG00000005249.13|PRKAR2B	3.73348938071945	3.16663584601342	3.30300022852481	3.29611186568219	3.48024353384661	3.26937512662332
ENSG00000005302.18|MSL3	4.91829955676453	5.05536016633809	5.0826803396515	5.05185816898927	4.98741208622911	5.06668702964258
ENSG00000005339.14|CREBBP	6.79348841000325	6.64120808777114	6.32565592250493	6.59264303578649	6.69716858059881	6.4793291474341
ENSG00000005379.17|TSPOAP1	3.33595449393964	3.49135047954118	3.10841335528846	3.48486214596056	3.23034884517198	3.47994139219294
ENSG00000005436.13|GCFC2	4.87788857191183	4.85154905660316	4.49672502175375	4.93060360885003	4.85298843191971	4.72539469763968
ENSG00000005448.16|WDR54	4.34931446410657	4.24330761132711	4.90011734846055	4.62991811585644	4.50581973348766	4.55550903638768
ENSG00000005469.11|CROT	5.51544917806331	6.16062950814162	4.94933470220252	5.8023499235559	5.40002936279679	5.81385229318489
ENSG00000005483.20|KMT2E	6.65324013848379	6.40092322756444	7.20566691667258	6.5493031003644	6.7995329976482	6.60503369389441
ENSG00000005486.17|RHBDD2	7.1114863085938	7.12855367501607	6.60815601729813	7.31931930095718	7.04083681656711	7.04292083436548
ENSG00000005513.10|SOX8	4.74531558669822	4.32732123378703	3.87075704083647	4.12745696005139	4.49558652676376	4.0398388839228
ENSG00000005700.15|IBTK	6.55147279766337	6.4871454234401	6.67178400423973	6.47542504314455	6.54101338500684	6.55190024923704
ENSG00000005801.18|ZNF195	4.14272248021626	4.77264374224805	3.69000160795439	4.51481010039021	4.17737249735999	4.38271646804447
ENSG00000005810.18|MYCBP2	4.98756740865052	4.78774338805543	4.75307740428398	4.53924527789686	4.81970441974581	4.71411231969758
ENSG00000005812.11|FBXL3	4.50023281000821	4.14553722980133	5.09674207336364	4.37056923778257	4.54491102974432	4.51162964573356
ENSG00000005882.11|PDK2	4.85329497588106	4.96666410253015	4.50070305187603	4.8985824043917	4.76786369776936	4.84175856957012
ENSG00000005884.18|ITGA3	8.04833183131982	7.92744518381295	8.51656499444294	8.25704615731521	8.23544697363331	8.13924710981216
ENSG00000005889.15|ZFX	5.28085537068257	5.23945533566887	5.21260268080257	5.07762727740832	5.28089431685236	5.1243760154288
ENSG00000005893.15|LAMP2	6.64051569045545	6.78225630387412	7.54819499784635	6.90842887506026	6.9618905465964	6.9778073870217
ENSG00000005961.18|ITGA2B	-1.4925016954769	-1.71842967277134	-0.0949377359146475	-0.800699348713865	-2.21984512818687	0.166560901748497
ENSG00000006007.12|GDE1	5.78680593984379	6.00962772834281	5.41652719172338	5.71242311536323	5.71033105941909	5.75236092821752
ENSG00000006015.17|REX1BD	3.82785314066889	4.12439032215529	3.51554036211485	4.06697990608424	3.93790808876714	3.8294737767445
ENSG00000006016.11|CRLF1	1.91852451880861	1.796556719125	2.3910751673158	1.59669483677993	1.92834383086591	1.92308179014876
ENSG00000006025.12|AC003665.1	4.23443357922776	4.46791057464065	4.78674056390411	4.64345174996816	4.3873694246899	4.67889880918044
ENSG00000006047.13|YBX2	0.484619943033554	0.372378107724849	0.48561096485747	0.246623067248732	0.303746313914463	0.49086972751784
ENSG00000006062.16|MAP3K14	3.04884683241443	2.68033343045919	2.95180525575052	2.76763917928856	2.81511463201392	2.90919771694244
ENSG00000006071.13|ABCC8	0.856003054077396	1.20490293042965	1.29353866391987	1.05139305972122	1.17512656439236	1.02779228968171
ENSG00000006118.14|TMEM132A	5.39996172680352	5.54581513239739	5.11796603788488	5.53586155632319	5.38405804878621	5.41574417791829
ENSG00000006125.18|AP2B1	8.44761723245734	8.46257485917225	8.62737679585756	8.43859328631686	8.46738875332115	8.52069233358086
ENSG00000006194.10|ZNF263	5.27843196657934	5.19542156805175	5.80336526693112	5.36361378403719	5.55130189116353	5.26911440163617
ENSG00000006210.7|CX3CL1	6.29066038035954	6.41081110385486	5.79163748143481	6.27027654462006	6.21531181800194	6.1663809371327
ENSG00000006282.21|SPATA20	5.38674429558736	5.6585399953126	5.42948142085097	6.01919373263386	5.42164928974661	5.82533043244579
ENSG00000006283.18|CACNA1G	1.77512166206209	0.1601504830397	1.29233681721458	0.973470766843646	1.73150368904669	0.369036175533323
ENSG00000006327.13|TNFRSF12A	5.91586294952779	5.87918556371081	5.44269832671451	5.83063742684036	5.84005345404346	5.69413867935327
ENSG00000006451.8|RALA	6.32765984298296	6.2447624351016	6.51449363939947	6.09645790308913	6.3404844847731	6.25120242551348
ENSG00000006453.14|BAIAP2L1	2.47352517018098	2.56646996166988	3.29861280714876	3.13563824919777	2.75332717552077	2.98379591857793
ENSG00000006459.11|KDM7A	2.66192136985562	2.0494990263129	3.63886818915076	2.48144541738704	2.96110488337894	2.45476211797423
ENSG00000006468.14|ETV1	8.32644568471906	8.22499832482929	7.49571516279183	7.9663087444361	8.04769247965513	7.95904147873301
ENSG00000006530.17|AGK	6.5003409946364	6.55270776577028	6.02987989880255	6.27113974201161	6.37297952655842	6.304054674052
ENSG00000006534.16|ALDH3B1	3.84819278937164	4.34039762082388	4.32521909528626	4.65001777702253	3.91443344360038	4.66748019765177
ENSG00000006576.16|PHTF2	7.28676730329226	7.15095832217545	6.74342259612665	6.97047137186032	7.09305179252943	6.98275800419791
ENSG00000006607.14|FARP2	6.64378978160201	6.77059811889552	6.27459383421842	6.6609521888028	6.53863795041849	6.63632901134089
ENSG00000006625.18|GGCT	6.17143148592256	6.13262728168463	5.60163948750915	5.8189181021762	6.00387261062213	5.85843556802414
ENSG00000006634.8|DBF4	6.30106114538236	5.32082800116777	5.42676023243147	5.38410215117625	5.87650633936919	5.33986942570974
ENSG00000006638.11|TBXA2R	1.82016156992136	1.69357317148845	2.32680626374952	2.07152477393762	2.08645702919678	1.86957586035169
ENSG00000006652.14|IFRD1	6.44190483250046	6.02543629603487	6.34957327634233	6.02643286140317	6.362638121133	6.05903551200742
ENSG00000006695.11|COX10	4.05126771230751	4.34708838919023	4.50313801859373	4.40517643584792	4.33493836371393	4.31839691425576
ENSG00000006704.10|GTF2IRD1	5.28620517521452	5.0072285047724	5.68494928229848	5.31104004761063	5.41510919520162	5.22960230974639
ENSG00000006712.15|PAF1	6.84222730458586	6.76045669472836	6.30951592599923	6.66826070039891	6.78390870542994	6.50632160742624
ENSG00000006715.16|VPS41	5.97091006614457	5.87686685615202	6.02724568755634	5.73490385534573	5.88828243377388	5.91668079882545
ENSG00000006744.19|ELAC2	6.59192936520408	6.71364547107869	6.10679729452817	6.67847933064793	6.50732368836195	6.53810204236748
ENSG00000006756.16|ARSD	4.63895227262354	5.04609987441942	4.50305926566	5.11508507256072	4.58261928816322	5.06897895446862
ENSG00000006831.10|ADIPOR2	6.72593576773549	6.531773831949	6.45691324376292	6.42693956934634	6.54141339456778	6.52936781182909
ENSG00000006837.12|CDKL3	1.35507446029015	1.80290534042356	1.21377900253784	1.6642999739152	1.24762235738245	1.77040703120093
ENSG00000007047.15|MARK4	4.6022103901717	4.82163523783635	5.04727122583643	4.7406193242593	4.77168245070622	4.83418563834567
ENSG00000007062.11|PROM1	0.504991111045668	0.705316667825059	2.69011202166298	1.68582155352345	0.942418059414978	1.8507026176136
ENSG00000007080.11|CCDC124	5.94772984647519	5.74806922112323	5.36310135661799	5.88892074603257	5.8969555749739	5.57695501015059
ENSG00000007168.13|PAFAH1B1	7.91666940844044	7.99395330964315	7.66209147087429	7.8063593744876	7.82136697012311	7.86816981159964
ENSG00000007171.17|NOS2	9.20123087620957	8.47687833467072	7.66848044085446	8.4789352687889	8.75185118724795	8.16091127301387
ENSG00000007174.18|DNAH9	2.34343734378873	2.69073651749213	1.78081523329283	2.08759216190652	2.09238333657143	2.35890729166867
ENSG00000007202.15|KIAA0100	8.05103931361245	8.08107898304785	7.64312320691407	8.04525425356218	7.93980485255416	7.97044302601412
ENSG00000007237.18|GAS7	8.96423666904965	9.0975964062175	8.05370559782409	8.90452280141777	8.72901066191111	8.78102007534339
ENSG00000007255.10|TRAPPC6A	1.04117771411341	1.06653488159628	0.656255299129591	1.85309165820983	0.809880275253006	1.49864950127155
ENSG00000007314.12|SCN4A	0.639270816500008	-0.776396087512018	-0.865521991573826	-0.892762474799007	-0.0350821370118351	-0.912622731680586
ENSG00000007341.19|ST7L	5.05320607056337	5.13791006703322	4.8202364473136	4.92288974710665	5.02499427208969	4.94212689391874
ENSG00000007372.22|PAX6	3.10772017903939	2.5800627867195	2.51328908448904	2.34304589274397	2.83694042973325	2.4351185417627
ENSG00000007376.8|RPUSD1	3.99689221653538	3.61148637873222	2.86755536795845	4.11681137662397	3.75211494092988	3.54425772899513
ENSG00000007384.15|RHBDF1	3.87777395578209	3.84099434795133	5.66597817512732	4.44732052053384	4.44942199846776	4.46661150122953
ENSG00000007392.16|LUC7L	5.97217065690362	6.04581854285994	6.30127801349138	6.19996617498786	6.04784369938486	6.21177299473654
ENSG00000007402.11|CACNA2D2	0.264485071438885	-0.017305860279102	0.615558218296504	0.605530480381139	0.60217164053328	0.131962314385432
ENSG00000007516.13|BAIAP3	-1.97424284094833	-0.664111704668563	0.147639434643777	-0.999890628933602	-0.249558343548862	-1.49574452640449
ENSG00000007520.4|TSR3	3.14899316889938	3.12685596367693	3.33471155091791	3.24068897657737	3.38138739277993	3.04423743725586
ENSG00000007541.16|PIGQ	4.74384617438907	4.94377643300166	4.34633433948494	5.37920998871164	4.83584567532317	4.87073779247048
ENSG00000007545.15|CRAMP1	5.43133710293228	5.56442517745192	5.60858036517512	5.71669079876377	5.49909864595373	5.66141807620782
ENSG00000007866.21|TEAD3	4.95423856463462	4.95010691060333	5.66615285679663	5.24311839540586	5.06814207129574	5.33866629242449
ENSG00000007923.16|DNAJC11	6.8088806039925	6.83811288166182	6.39483606198188	6.748596435748	6.66649877636495	6.72871421532715
ENSG00000007944.15|MYLIP	2.92382801991655	2.61952034876574	3.0443798062706	2.23576426642641	2.89789425237266	2.51385196831699
ENSG00000007968.7|E2F2	4.05287732252851	3.54632024525642	3.06708595080817	3.58365935853205	3.70587035963649	3.41910107892608
ENSG00000008018.9|PSMB1	6.69981702622356	6.4790872039301	6.59331670216713	6.51059101227494	6.65836286975161	6.48304310254625
ENSG00000008056.14|SYN1	1.81283520555072	2.11814649144409	1.38211193727432	2.01097653171111	1.69715623913689	1.96487884385323
ENSG00000008083.14|JARID2	4.77116692184561	4.64775399503181	5.72281229974848	4.90687440366388	5.02299183611204	5.00131197403284
ENSG00000008086.11|CDKL5	-0.113230633717196	0.0918083720515241	1.65331460303764	0.998975355080071	0.493057408202654	0.822376440023364
ENSG00000008118.10|CAMK1G	1.26147537550751	0.526002528872771	-0.660834754408683	-0.341010526989836	0.417724099323403	-0.0249077878325232
ENSG00000008128.23|CDK11A	5.72111698023332	5.78972438735915	5.5335276082985	5.68560511020786	5.72845964173455	5.63652740131487
ENSG00000008130.15|NADK	6.31213999547213	6.45418330937107	6.09912230177317	6.54919511594049	6.35637312551824	6.35094723576019
ENSG00000008196.13|TFAP2B	-0.0106816259503631	-0.140103739041381	-4.52131338974155	-0.845299054253457	-1.15165239543724	-1.60704650905614
ENSG00000008226.19|DLEC1	-2.1527652104023	-0.28286156844002	-0.257453991122617	-0.124309249750875	-0.592705388352847	-0.81598962150506
ENSG00000008256.16|CYTH3	4.96190817028276	4.83982174398104	5.91139816491499	5.14770428653531	5.12506910146989	5.30534708138716
ENSG00000008277.14|ADAM22	6.62124003888919	6.39092386331095	5.63705320058415	5.84648889735016	6.31603318811921	5.93181981194802
ENSG00000008282.8|SYPL1	7.17620861221514	7.4811148450902	7.56182020667023	7.42265670447344	7.32412327469653	7.49677690952797
ENSG00000008283.16|CYB561	5.71147294628243	5.87107337662063	5.690498835682	6.05764553732606	5.75223970542708	5.91310564252848
ENSG00000008294.21|SPAG9	7.54988197341714	7.58647341577445	7.88805113222727	7.62790249294447	7.62547666526345	7.70067784191821
ENSG00000008300.17|CELSR3	4.52516538014431	5.13219338405312	4.17785431470013	5.00356733527892	4.37551038182781	5.04387982526043
ENSG00000008311.15|AASS	7.05981819123952	7.13389708200483	6.96733287717979	6.98071798530131	7.00276053613208	7.06812253173065
ENSG00000008324.11|SS18L2	3.27671710639742	3.43869834333124	3.62879267412183	3.33562814276039	3.3573646627509	3.48255347055454
ENSG00000008382.15|MPND	4.14750046653448	3.93957984047223	3.56980592438409	4.11995399638471	3.94022276963581	3.94819734425194
ENSG00000008405.12|CRY1	4.63341467263345	4.61711889500263	4.33930099523096	4.49875015516046	4.5679410482005	4.47635131081325
ENSG00000008441.16|NFIX	7.78044155148471	7.67327260043021	7.81399364568372	7.95511004560101	7.80916520900702	7.80224371259281
ENSG00000008513.16|ST3GAL1	5.73762089278003	5.62964743379705	6.60034670724771	5.67320123792376	6.03009220010012	5.79031593577416
ENSG00000008710.19|PKD1	6.4016157999549	6.54032381562933	7.65739497451978	7.30842788425375	6.94336555135154	7.01051568582734
ENSG00000008735.14|MAPK8IP2	3.33051078984809	3.85867329449952	3.02590590109532	3.73248536249037	3.43427064899649	3.53951702497017
ENSG00000008838.20|MED24	6.65659791413804	6.72413469970031	6.42296909513288	6.77278145550464	6.6248952517516	6.66334633048633
ENSG00000008853.16|RHOBTB2	5.16184711650083	5.201841073277	4.49189391373928	5.11412675068647	4.99139819150395	4.99345623559785
ENSG00000008869.12|HEATR5B	5.1477825839518	5.30892077930012	5.37732697369142	5.14705237338825	5.25227919678899	5.2382621583768
ENSG00000008952.17|SEC62	7.4304952434663	7.46935140822553	7.42996866474548	7.37712025128428	7.38783805357513	7.46562973028566
ENSG00000008988.9|RPS20	7.52049526476912	7.44989926451019	7.84582573100625	7.56259307317708	7.5948844444944	7.59452222223692
ENSG00000009307.16|CSDE1	9.37455269415335	9.41523084574057	9.44006123943917	9.26686397958955	9.39390455505784	9.35444982440348
ENSG00000009335.18|UBE3C	7.34143409079252	7.31044549945268	7.21057546860124	7.28120159667648	7.26332666574309	7.30850166201838
ENSG00000009413.15|REV3L	7.32799998043867	7.26663892890696	7.00380198755359	7.03044899653538	7.21627303237272	7.09817191434458
ENSG00000009694.13|TENM1	6.52992314198795	5.75984718350593	6.22905635023501	5.61752505946193	6.39887473090651	5.66930113668891
ENSG00000009724.16|MASP2	1.71832437983422	1.14118552539159	0.908586422810076	1.30395382025936	1.51674023690123	1.01928483724639
ENSG00000009780.15|FAM76A	2.92704262878442	3.37042156712246	3.2795416036587	2.79928786062863	2.72050382992028	3.46764300017682
ENSG00000009830.11|POMT2	5.70935127264949	5.74304610144261	5.59022534862046	5.65278942887361	5.68366803529157	5.66403804050152
ENSG00000009844.16|VTA1	6.81224893998569	6.79915401282027	6.4969079172608	6.64296969054438	6.63291766814987	6.74272261215571
ENSG00000009950.16|MLXIPL	2.90168785499444	2.9879108395675	1.90027111202302	2.82385938988382	2.45223753471097	2.85462706352341
ENSG00000009954.11|BAZ1B	8.61784393773327	8.55341634789187	7.99288701063548	8.38120818401225	8.42682403042903	8.3458537097074
ENSG00000010017.13|RANBP9	6.71783798378308	6.55912553721813	7.10963768535288	6.55742894184515	6.79310757061283	6.67890750348679
ENSG00000010030.14|ETV7	0.032842019044097	0.0494718077976733	-1.42881891792956	-0.40650489444924	-0.348199752127503	-0.528305240641012
ENSG00000010072.16|SPRTN	4.59043012451543	4.6937025620478	3.84514702184097	4.36656149878005	4.32804305807732	4.41987754551481
ENSG00000010165.20|EEF1AKNMT	5.98348883016844	6.12298645182125	5.67544366933172	6.04518809926265	5.94171844292998	5.97183508236206
ENSG00000010219.13|DYRK4	4.10344569265094	3.7567612735869	4.31927841297957	3.6779453659772	4.05561985521732	3.87309551737999
ENSG00000010244.18|ZNF207	7.7439654779744	7.65645725405248	7.9406111604178	7.61898239570099	7.76783388723116	7.71217425684168
ENSG00000010256.11|UQCRC1	7.78137574339361	7.79084859014299	8.01599874120339	7.96658852862755	7.88292418203043	7.89448161965335
ENSG00000010270.13|STARD3NL	5.61753485939353	5.33110940584665	5.56166183819799	5.21482952598478	5.43265616566211	5.42991164904937
ENSG00000010278.14|CD9	6.12195913593237	6.22874166697609	9.10366921082659	7.53939317452932	7.06885325821202	7.42802833592016
ENSG00000010292.13|NCAPD2	7.76838023426227	7.21872923669345	7.33073392430862	7.26829344708026	7.58453370068008	7.20853472049222
ENSG00000010295.19|IFFO1	5.46257226573307	5.58645162841893	5.78472911290307	5.84072165422372	5.63704577606931	5.70019155457009
ENSG00000010310.9|GIPR	0.700032779903525	-0.186443432741566	2.42217607353855	1.22882787044316	0.807221204202969	1.27507544136887
ENSG00000010318.21|PHF7	2.16761967356019	2.18546535550067	2.42933879262432	2.07763301717532	2.42559436021772	2.00443405921254
ENSG00000010319.6|SEMA3G	-0.816330274611673	-0.801446055599799	-1.54905798610818	-0.0169620920989875	-0.475410565594569	-1.11648763861475
ENSG00000010322.16|NISCH	7.05993068650251	7.36693458896862	7.17791464145673	7.46437140838377	7.18989030693511	7.34468535572071
ENSG00000010327.10|STAB1	-0.41304883438183	0.105785995684901	-0.942209027543746	-0.351533090510735	-1.24584228320637	0.445339804830667
ENSG00000010361.13|FUZ	3.92755600852896	4.09093095600427	3.83970110520222	4.13587835491095	3.95253834050764	4.04449487181556
ENSG00000010404.18|IDS	8.41149167924844	8.61972001277432	8.479820629111	8.46087026251053	8.3990482270537	8.58690306476845
ENSG00000010539.11|ZNF200	3.77888737266514	3.82807726575193	3.65176836646798	3.55945187448345	3.76779401105922	3.64129842862504
ENSG00000010626.15|LRRC23	2.69295423502885	2.6108389519933	2.7746744094723	2.85671179239571	2.60250089355646	2.86508880088863
ENSG00000010704.18|HFE	4.96579198011715	4.89854828579949	4.65430035896787	4.71225769687324	4.7259376084333	4.88951155244557
ENSG00000010803.16|SCMH1	5.21929374637233	4.90073079659818	5.0892044424636	4.79869766277337	5.22611325473856	4.77785006936518
ENSG00000010810.17|FYN	8.38282899345266	8.17950221844477	8.27881973737795	8.20837100696075	8.35418654795251	8.17057443016556
ENSG00000010818.10|HIVEP2	4.85620999023509	4.9850074085554	5.19152950422515	4.84768110292603	4.94152119220694	4.99869281076389
ENSG00000011007.12|ELOA	6.32684674485323	6.27877455158491	6.08602641982915	6.10522636776088	6.20332410648095	6.19511293553313
ENSG00000011009.11|LYPLA2	4.65096220200273	4.82358899892614	4.40875001012872	4.82398605814928	4.56710213434789	4.78654150025554
ENSG00000011021.23|CLCN6	5.60248274978553	5.12560608181392	6.05082597411498	5.31150010242623	5.61732449477312	5.42788295929722
ENSG00000011028.14|AC080038.1	7.59955487294418	7.55946736993121	7.49860363453154	7.88545058766472	7.59659159996335	7.67494663257248
ENSG00000011052.21|NME1-NME2	4.56490255965765	4.67140269456501	3.99551162956069	4.48916530588987	4.49825115650691	4.3622399383297
