ensemble	symbol	log2fc_LMP_923-Ctrl_923	pvalue_LMP_923-Ctrl_923	log2fc_LMP.Olap_923-Ctrl_923	pvalue_LMP.Olap_923-Ctrl_923	log2fc_LMP.Olap_923-LMP_923	pvalue_LMP.Olap_923-LMP_923	log2fc_LMP.Olap_923-Ola_923	pvalue_LMP.Olap_923-Ola_923	log2fc_Ola_923-Ctrl_923	pvalue_Ola_923-Ctrl_923	log2fc_treated_923-Ctrl_923	pvalue_treated_923-Ctrl_923
ENSG00000006015	REX1BD	0.0744730232991726	0.563786601557784	0.0703372487941949	0.604041788608138	-0.00285186093338341	0.983442950481757	0.0859735900075544	0.533212530084903	-0.0160804287573568	0.901259984334996	0.0398335264720333	0.688439464597335
ENSG00000006016	CRLF1	0.0222131208850098	0.922263652823917	0.0086923684267517	0.97214431782508	-0.0286542627711472	0.903237982803515	-0.0463588329962024	0.839122301691498	0.0392681054721447	0.8767156810438	0.0324943658270533	0.851639733771714
ENSG00000006025	AC003665.1	0.264665100237345	0.045634605396014	0.362117594143336	0.00336138841303794	0.0895553508084319	0.38675384915114	0.197641543752419	0.0492893281510288	0.157798450630586	0.155341638725704	0.264546495471344	0.0116875971641761
ENSG00000006042	TMEM98	-0.192446189484327	0.404378388637809	-0.701452709809963	0.00608929602219437	-0.53000852642442	0.0177691295356968	-0.741783815723489	0.00199450621211217	0.0370046501770083	0.841389313590608	-0.285080569519685	0.219944237253209
ENSG00000006047	YBX2	0.631125203658687	0.0109998315670899	0.764230157473778	0.00155003427274794	0.125579687052528	0.525642656564311	0.484861633801251	0.00899448523577269	0.257497246000449	0.187159585921068	0.557553162105431	0.0125412948089838
ENSG00000006062	MAP3K14	0.166719848298244	0.290554791957965	0.42147771637315	0.00861509396974711	0.251766341202369	0.0614890033928335	0.440328420105327	0.00158125772188313	-0.0180263886178214	0.898304055907151	0.192810136770146	0.196357898622656
ENSG00000006071	ABCC8	0.52496078273226	0.00156591415678559	0.252825438090858	0.0698411954162483	-0.275107533496064	0.00688266919409162	0.187492897791997	0.0421686640840359	0.0582854384941252	0.645795895947293	0.283193125354244	0.0524848025597456
ENSG00000006118	TMEM132A	0.215267727381711	0.0548759644233484	0.20081515408902	0.0562208707857701	-0.00698531520233558	0.938206312584982	0.116790965160568	0.126873834450586	0.0886794595381666	0.270102509145658	0.169350066951272	0.0647273721765429
ENSG00000006125	AP2B1	-0.0911509572680096	0.10712219807589	-0.0833376416445137	0.151597101189823	0.00639405733523013	0.902856189683491	-0.118195494884384	0.0338365474335962	0.0413451832711669	0.426725103788868	-0.0441350704864885	0.397538146545273
ENSG00000006194	ZNF263	-0.040319238964746	0.637472941233206	-0.0664268505151195	0.361128691477267	-0.0242746302881267	0.77437694816417	-0.0583519257929268	0.400851558500741	-0.00575455057115537	0.930759618994538	-0.0374099902134226	0.55244840639481
ENSG00000006210	CX3CL1	0.222234856968051	0.0957224394229676	0.589197782363987	6.84813861817055e-05	0.367182764733465	0.0052472998418749	0.527847856316281	7.27229864443419e-05	0.0637613923436486	0.548736739829171	0.295811762618404	0.0732047219993055
ENSG00000006282	SPATA20	0.669055773304663	0.00124533130422479	0.829851984852753	2.600925236066e-05	0.152857009910908	0.237986516526978	0.545025137429754	0.000102478684777879	0.283098506733012	0.0443444097267118	0.600154528161592	0.00299113138088282
ENSG00000006283	CACNA1G	-0.222587741622686	0.305763264348256	0.0450787118421574	0.825118677130975	0.249984014725151	0.127061293088787	-0.0738897097157603	0.650685279992641	0.121124236344105	0.540840354022409	-0.0162294995353709	0.920359552790522
ENSG00000006327	TNFRSF12A	-0.42186500796164	0.00214929534305465	-0.350582241243785	0.0139773269684212	0.0766218842167961	0.579939184711949	-0.376368703791516	0.00505535472817252	0.0326057796808623	0.71183098961918	-0.251975986895914	0.0855738616589171
ENSG00000006432	MAP3K9	0.0632905147098342	0.48243019975222	0.197425238055047	0.0243283645086406	0.1347725146329	0.13256628709292	0.0764826491754862	0.359120861295944	0.120099334067858	0.196966545151132	0.126596646021532	0.113017472525895
ENSG00000006451	RALA	-0.0801260200429121	0.335019506820893	-0.106422258883564	0.230293676160997	-0.0256322859900084	0.731020507078219	-0.0566499553157795	0.449852771411056	-0.0501699689685688	0.538341219302551	-0.079911760475845	0.218631035984516
ENSG00000006453	BAIAP2L1	0.498381414377307	0.00198672045930952	0.545015021870695	0.000707182439141616	0.040508207673521	0.719026435941674	0.216214198250247	0.0491514632950177	0.333833628070878	0.0171021067788057	0.45757879966895	0.000599252440502634
ENSG00000006459	KDM7A	-0.260834632171957	0.0267913679960141	-0.872725823024127	9.57705256756388e-06	-0.617649244226257	0.000193527704229781	-0.647398321835434	0.000100901896428589	-0.227103900088452	0.0508997701654212	-0.458141128984736	0.0104520009099215
ENSG00000006468	ETV1	-0.0841116601613088	0.24522428067164	-0.324108192126246	0.000377283058536842	-0.237134503161652	0.00130466172647503	-0.184435140939881	0.00648231973343347	-0.138891261895036	0.075178794998034	-0.185847459531708	0.0325785472541146
ENSG00000006530	AGK	-0.0853175581216901	0.245080589216836	-0.258421356193045	0.00227708255836889	-0.172667588437757	0.0213172143938746	-0.201846298061413	0.00584860960492043	-0.0547781293368601	0.380367462511945	-0.133640481007058	0.064771145271132
ENSG00000006534	ALDH3B1	0.447174633989988	0.00826344000690792	0.845114719221765	3.04160153130452e-05	0.404149885615277	0.00830402777255288	0.703904021245502	7.99205950761945e-05	0.147428812675006	0.307110851278577	0.486553583157387	0.0219381674050717
ENSG00000006576	PHTF2	-0.0993097837819432	0.125774655239935	0.0790874888713535	0.292539448624442	0.179769528040924	0.0231625778189679	0.165449238871664	0.0302159283655698	-0.0864051039674294	0.184820743292326	-0.0354932788516846	0.606751414013532
ENSG00000006607	FARP2	-0.0575585760291801	0.425808682446388	0.0131276294524314	0.858766634327365	0.0676288358825881	0.307610466527087	0.0221897610050847	0.74955715297274	-0.00940871697100754	0.896198535209866	-0.0179065194297792	0.753369390455005
ENSG00000006625	GGCT	0.00463251096210016	0.954533568061999	0.240303843600326	0.00429715932844343	0.231066540305372	0.0080244648216841	0.184143914371472	0.00671529882498841	0.058118970166551	0.380272010575032	0.101776262520356	0.203500377824854
ENSG00000006634	DBF4	-0.0308941905290308	0.645734958903036	-0.139336304764577	0.0951771313028083	-0.104693349391848	0.188422305063839	-0.106193768588295	0.173076392984435	-0.031521262062661	0.636005579299249	-0.067735170824851	0.288186397313264
ENSG00000006638	TBXA2R	-0.074852493591823	0.781716414384062	0.293863732658388	0.266406755661892	0.371155744385569	0.175335430959868	-0.323309002407914	0.274399719185867	0.623243893580732	0.0533264315135792	0.271430796308647	0.297824976490834
ENSG00000006652	IFRD1	-0.100101715543844	0.182840810221541	-0.301748400116343	0.00106743905066194	-0.198942363850765	0.0104230632700064	-0.236240570198962	0.0012008693639744	-0.0642451010478728	0.319185433420025	-0.15689106367861	0.0501023090338701
ENSG00000006695	COX10	-0.112639540077321	0.352608916776722	-0.104172930391925	0.371103407245078	0.00632307395414022	0.95429932273842	-0.127895583402147	0.239344980065383	0.0291377453362562	0.804094645891073	-0.0639667068244703	0.477179416829944
