ensemble	symbol	log2fc_LMP_827-Ctrl_827	pvalue_LMP_827-Ctrl_827	log2fc_LMP.Olap_827-Ctrl_827	pvalue_LMP.Olap_827-Ctrl_827	log2fc_LMP.Olap_827-LMP_827	pvalue_LMP.Olap_827-LMP_827	log2fc_LMP.Olap_827-Ola_827	pvalue_LMP.Olap_827-Ola_827	log2fc_Ola_827-Ctrl_827	pvalue_Ola_827-Ctrl_827	log2fc_treated_827-Ctrl_827	pvalue_treated_827-Ctrl_827
ENSG00000003147	ICA1	0.274930599273063	0.111992651873114	0.136168014105829	0.511463271250303	-0.134185537283826	0.423205906306568	-0.0101013323618964	0.952983943535065	0.146379437904479	0.399300138318609	0.184249434435097	0.154156666755868
ENSG00000003249	DBNDD1	0.254490380598681	0.463232279516734	0.532807714624361	0.101642280000659	0.279051004788817	0.188720058388296	0.213710404135555	0.105238434523704	0.31475085474505	0.318777663632483	0.364316665418695	0.0998718566278679
ENSG00000003393	ALS2	-0.0148271651694687	0.882215129951301	-0.128625577450333	0.230955012172941	-0.113731218116945	0.186466888549494	-0.0578625258390151	0.513274541722502	-0.0695402905022577	0.523386663978449	-0.0702231411771859	0.31242290475521
ENSG00000003402	CFLAR	0.203239955340979	0.0727864110167092	0.415405843754913	0.0052712986209657	0.214748816796273	0.0376476103263685	0.373661003395564	0.00204274789233624	0.0406671756500288	0.661934162995613	0.219663994804429	0.0567392824497403
ENSG00000003436	TFPI	-0.0715184336545307	0.83196719152857	-0.0564402675330831	0.856288177260779	0.0141106659702244	0.95282308376861	-0.113113644122309	0.499035186015047	0.0633862133665524	0.840807887049173	-0.0313220254277913	0.878297997653534
ENSG00000003509	NDUFAF7	-0.11315817761779	0.448142811108402	-0.160956005948087	0.286686501096399	-0.0381708681719672	0.739657877920543	-0.0445281533679984	0.761607791891112	-0.120130088169774	0.479035826110304	-0.130054768152321	0.213136473764464
ENSG00000003756	RBM5	-0.00914323180818322	0.959704726020321	-0.0469799035312981	0.781151021651557	-0.039756540432057	0.648283216933407	-0.0105135832657801	0.877503373833312	-0.0376108609800188	0.827544926126011	-0.0330399769421286	0.739464883992426
ENSG00000003987	MTMR7	-0.73645551608379	0.081635557774438	-0.0957457024352016	0.741259376176816	0.617403522615979	0.086514463151764	0.385869926806695	0.19301945863732	-0.52164817840624	0.122431052445423	-0.434060021249577	0.0920678992884623
ENSG00000004059	ARF5	0.0566335385507655	0.565708117974304	-0.00944370894551483	0.934513642261285	-0.0665574775905684	0.457296321133947	0.0758249401074496	0.427706140540167	-0.0817122985574672	0.445332094827464	-0.011242024063649	0.878242394438308
ENSG00000004139	SARM1	0.202507420119761	0.260736942949011	0.300479519961328	0.0666844222662088	0.100763462945181	0.436347170531726	0.196586826036095	0.0426141990572292	0.104498836129229	0.444087335168969	0.201410747893208	0.0796015745992133
ENSG00000004142	POLDIP2	0.0553011368107565	0.525283560647014	0.125646647346916	0.198213079101283	0.076433604659079	0.298687499639435	0.127046249441438	0.119192022302186	0.00181221872605342	0.984351660805651	0.0618359348219162	0.306937645648531
ENSG00000004399	PLXND1	0.00229220153949683	0.985301616348239	-0.00124819223214256	0.992811806274968	-0.00365449845105914	0.973300888620421	-0.108445080648501	0.297538080850862	0.107223076708463	0.352220102915892	0.0354490771312692	0.682263887100498
ENSG00000004455	AK2	-0.118993314843675	0.322104214692766	-0.186866103596987	0.116004173041386	-0.0688853236527471	0.451481035709807	-0.0920226988263533	0.221212086600781	-0.0974974425556425	0.382107703474821	-0.135775581693887	0.0702240880104222
ENSG00000004478	FKBP4	0.238573061023061	0.391869689203964	0.241828588814106	0.366802593028681	0.00719163445665849	0.952988908518029	0.149595490164164	0.258698554882293	0.0885589273083935	0.74812508721691	0.188439292697203	0.264766374917687
ENSG00000004487	KDM1A	0.029201332071418	0.843446404689535	-0.0468181493421493	0.730816630830766	-0.0740803650315209	0.34072191635453	-0.0257774350772522	0.793064079670657	-0.0223097273122859	0.891392438445564	-0.0132758828877799	0.887055298706688
ENSG00000004534	RBM6	-0.159624892282112	0.249172742360902	-0.310647365035731	0.0178374712473679	-0.156153356018985	0.153661081648748	-0.203059922544313	0.0176393081301005	-0.108481160155579	0.305172263516551	-0.192160909023566	0.0408120094077922
ENSG00000004660	CAMKK1	0.115607744855656	0.761587138009902	-0.246127090725773	0.516371291500747	-0.355486151973704	0.113207968811394	0.0165156259874637	0.930545911940186	-0.255446081174924	0.522621550326098	-0.117912957022452	0.628739356971414
ENSG00000004700	RECQL	0.010455914892658	0.926615128716952	-0.0377716399302805	0.750471497917623	-0.0483502747604136	0.543021051466458	-0.0524762193802681	0.534989389506269	0.0136004487825119	0.913286732574054	-0.0041502932004347	0.953558423079233
ENSG00000004766	VPS50	-0.0386206791134738	0.724584702185424	-0.0691910997859617	0.575858390395102	-0.0321465728147903	0.733858459268342	-0.174166606413224	0.169081587017249	0.104581796549375	0.459785657597636	-0.00232509222926858	0.979783383770029
ENSG00000004776	HSPB6	0.175886793192091	0.331259613072222	0.291151623992783	0.159695335601871	0.101392997480707	0.443457987878029	0.399998210427056	0.0258186096091145	-0.116828959817115	0.482307379852326	0.121783161863709	0.432153351229659
ENSG00000004777	ARHGAP33	-0.208027037919566	0.189646523651727	-0.361555828415081	0.0675271787630809	-0.157022148119665	0.381476160505958	-0.362360975827995	0.0435599442485813	0.000553699298540877	0.996078212789085	-0.192364558880099	0.176825724756751
ENSG00000004779	NDUFAB1	-0.0596506383772555	0.677398149513862	-0.0998890035004401	0.484745227536522	-0.0367796375963358	0.64841490727638	-0.0480232040992208	0.613447463280451	-0.0491857143287788	0.750717387955574	-0.0698478215797893	0.414847301079201
ENSG00000004838	ZMYND10	-0.16333654389758	0.634109962177396	-0.0476014172819941	0.86685755035107	0.115907682545504	0.635646850093199	0.0277527997916449	0.869680589556402	-0.0726292582192758	0.798533669255441	-0.0925835208964383	0.636085286553064
ENSG00000004864	SLC25A13	-0.0197962351518388	0.9323624050622	-0.0188936931963299	0.930223996611907	0.000499380009708617	0.99660556613698	-0.118624122210187	0.280786226960968	0.098426282687897	0.66825908918514	0.0190875744495234	0.889962123275762
ENSG00000004866	ST7	-0.206268163790936	0.293270402895571	-0.38965757397687	0.0471361663239618	-0.188370073283783	0.231862797591727	-0.30177603743415	0.00969268048670129	-0.0820775509056153	0.585481642599359	-0.226350105024697	0.0991804926906614
ENSG00000004897	CDC27	-0.0340556558405751	0.806722293813493	-0.211906320891629	0.156033987289563	-0.176193193213982	0.0388593285177637	-0.239847917398827	0.0155283971678895	0.0298961307533636	0.838863958411628	-0.0715760022414953	0.471731634357221
ENSG00000004961	HCCS	-0.0414702713744681	0.781818153807921	0.0328636461492398	0.784967954150804	0.077891260091973	0.517907679068132	-0.0276156757078816	0.75982686508615	0.0579388171039694	0.644076368696808	0.0174180487175493	0.845771653394637
ENSG00000004975	DVL2	0.0832619969654917	0.390541107498316	-0.0466656079301861	0.685332419023749	-0.127065880926838	0.233319139971704	-0.0243650946981244	0.813280718399462	-0.0183892948920272	0.849616022707324	0.00638908754440859	0.933848054942819
ENSG00000005007	UPF1	0.134111893045005	0.573658982791492	0.100002473469558	0.603965744086002	-0.0279310360717977	0.846700893450824	-0.00077100944363373	0.993321869050445	0.102126038287635	0.623619164998675	0.110795742164908	0.41507829238819
ENSG00000005020	SKAP2	-0.00427690661529834	0.969058946153419	0.00746983893855457	0.950269597679731	0.0108315036193378	0.893736373371484	-0.0644314502343422	0.455438310623226	0.0692612225790912	0.55028655237898	0.0240445200402419	0.730131068844314
ENSG00000005022	SLC25A5	0.00104894711710379	0.991205762242355	-0.0946723521538768	0.342922481675727	-0.0952821692577359	0.214650939205965	-0.117940451669717	0.102559866136705	0.0210581894590822	0.822933355842612	-0.0246981130620547	0.678371732284741
ENSG00000005059	MCUB	-0.402302585288186	0.359776416537032	-0.707297187143004	0.0969379774067998	-0.2960604011354	0.304378520447456	-0.449773734329668	0.0665748359648359	-0.245905497694094	0.538146361345831	-0.445742874925963	0.127291166685129
ENSG00000005073	HOXA11	0.0628181346863471	0.847144748191456	-0.0943515563946548	0.755918373469862	-0.140019021146015	0.692520155495957	0.14682438961878	0.630695530622194	-0.244689854655704	0.358852806289695	-0.0767168737729464	0.741929228588679
ENSG00000005075	POLR2J	-0.121190145800784	0.237505638230653	-0.189160198457189	0.0801670138180811	-0.0684457826344529	0.428389688844419	-0.0588417361230658	0.445239654739684	-0.129725044405365	0.197730548541424	-0.145467645231975	0.0272674396355705
ENSG00000005100	DHX33	0.00283369577916304	0.987431939312615	0.0877768030961628	0.596526388864307	0.0833887095166279	0.447023676582018	-0.00207016685773453	0.983078798900041	0.0903492763823328	0.603449451779322	0.059459901456437	0.57992595170456
ENSG00000005156	LIG3	-0.0754753078720238	0.451186020328499	-0.208395583955479	0.103944828522713	-0.132139809805317	0.220248225377235	-0.211429141710916	0.0598701067654628	0.00620541199250635	0.949188978223061	-0.0931434312952382	0.265584614529517
ENSG00000005175	RPAP3	0.0357932567047401	0.851545228117547	0.125737352259831	0.531005826231264	0.0847798183562718	0.440961220005249	0.107204120325266	0.430922626077267	0.0142464744678774	0.948746579783625	0.0593071307359905	0.649434548558599
ENSG00000005189	REXO5	-0.281289324628714	0.175501608336801	-0.384213638210885	0.050349426205692	-0.119067484740352	0.440892108351231	-0.453746021977707	0.0102105899849622	0.0624664272115609	0.699963362761523	-0.203372538826582	0.192904509891478
ENSG00000005194	CIAPIN1	0.154744898165983	0.256217461433061	0.243497021317208	0.0520868292745821	0.0891585556606138	0.410988192032654	0.105794397536399	0.191567487149482	0.141085883083299	0.196311344136684	0.178468674693227	0.0357916281064945
ENSG00000005206	SPPL2B	0.132404168254407	0.239101656393021	0.232737180351567	0.114372198741126	0.0996888401144096	0.437416013657436	0.0750674397905122	0.54719790693396	0.161102618058263	0.156317130656655	0.176215470657766	0.0626883129361273
ENSG00000005238	FAM214B	0.0885512635752557	0.642100174813354	0.199966763179927	0.285755780819239	0.111393114335764	0.25308052006072	0.212720067812134	0.0371326340557856	-0.0122457463107573	0.947807489329808	0.0970006757397215	0.406873061949968
ENSG00000005243	COPZ2	0.0129934460385757	0.934994977436159	-0.0453109541408985	0.792304974424787	-0.0457893165527063	0.737983137284666	0.119899884395574	0.443833332151338	-0.167599455858764	0.280651090886305	-0.0645018383047611	0.569053317815677
ENSG00000005249	PRKAR2B	-0.149505582665135	0.414410967235641	-0.259541526136674	0.17027876157978	-0.10456563046577	0.418834324702948	-0.306505231710904	0.0439357892851483	0.0547718374495556	0.760366616116474	-0.118783015994337	0.348587778288242
ENSG00000005302	MSL3	0.154580447784477	0.192193921146467	0.061436877561861	0.562982998672657	-0.0899465161966591	0.30909292975526	-0.115892584832689	0.164123714545415	0.180285687176384	0.112225649069755	0.131177364349944	0.0723958562124611
ENSG00000005339	CREBBP	-0.0203021563882428	0.901783267392384	-0.0342941175748805	0.825799412506666	-0.0117993485068837	0.904285977883013	-0.0772955782695464	0.358745020260538	0.0412616615352048	0.779408249311328	-0.00556262022718812	0.95349812110566
ENSG00000005379	TSPOAP1	0.177420429570867	0.258143666136962	0.260790123587749	0.102126172379067	0.0870431045807005	0.471021348717326	0.0754704027117001	0.531512871101765	0.189981327873339	0.229085167558803	0.207829412478933	0.036220749210095
ENSG00000005436	GCFC2	0.0128727259549235	0.926295857503558	0.0922215904785242	0.556048364286295	0.0775926097055617	0.461269710049636	0.0423760062798539	0.624984239410444	0.0459405833929791	0.754873774016528	0.0511606220480765	0.568659555479607
ENSG00000005448	WDR54	0.131211306792484	0.554115736299546	-0.107238422026418	0.599245376338296	-0.23535319242242	0.202702154575496	0.0262601950810071	0.870248935812474	-0.13313057520424	0.53864538642354	-0.0326208720398418	0.836806058011104
ENSG00000005469	CROT	0.270931101623141	0.250635907040454	0.635990215619126	0.0157915830531877	0.358888972427589	0.0645101047377101	0.427025887271636	0.00715987915482607	0.203249894967874	0.318596781417546	0.369839575039648	0.0543945073737692
ENSG00000005483	KMT2E	-0.16699592740447	0.405843914175427	-0.367999367125996	0.0695998461648187	-0.202734111986025	0.122632268681667	-0.257207699935077	0.049228721517947	-0.110464956676394	0.573547748442056	-0.214389238778162	0.130296808574482
ENSG00000005486	RHBDD2	0.323061980542593	0.132197328693713	0.243480204573387	0.19687605583678	-0.0741737212527562	0.607411952448851	0.120981510769851	0.209774412961733	0.122237041906141	0.443604876634227	0.227324262890521	0.0833033709084573
ENSG00000005513	SOX8	0.185833109925751	0.533092501136939	-0.224638271200721	0.405458586408005	-0.418612367153335	0.0308313870618122	-0.275789905499336	0.0785514398792967	0.0450487236577848	0.872557537922788	0.000139031913331422	0.999433151506678
ENSG00000005700	IBTK	-0.0233487578777014	0.824035440349284	-0.0835358401429378	0.403943807957294	-0.0604780301961529	0.488834925835548	-0.108692863194844	0.136148214975513	0.02317311735509	0.797519692508213	-0.0278211315923924	0.65988602132748
ENSG00000005801	ZNF195	0.17222191371311	0.371701308436016	0.555214911523503	0.0252562654146174	0.38071931725404	0.0260830467165512	0.321927077854372	0.0969075246812488	0.238199995968773	0.280892337558433	0.322252203983051	0.0802227931976847
ENSG00000005810	MYCBP2	-0.130627677496378	0.306598346539576	-0.177055797762272	0.212736211550081	-0.0488303061152306	0.667692047001791	-0.149648253654613	0.21586762082176	-0.0342670740561628	0.786869288671656	-0.116203133058741	0.202774539136461
ENSG00000005812	FBXL3	-0.176798432388775	0.419471419564697	-0.367602501879467	0.128399798570189	-0.189896486018383	0.291259227255383	-0.0676927206182496	0.636490972456335	-0.298402872948674	0.158581051969573	-0.283393514243269	0.0643860622009741
ENSG00000005882	PDK2	0.123339308230743	0.395506068908487	0.19592795366724	0.187747154532721	0.0723527973811846	0.49881900368794	0.148836073547731	0.142109828228582	0.0456439713301684	0.732528069520107	0.123307003042743	0.186505868646934
ENSG00000005884	ITGA3	-0.369521003586148	0.0500260009535377	-0.159573728458167	0.361437725708148	0.195328024468138	0.0856503321411226	-0.138718713764945	0.247940214607619	-0.0247233028736282	0.884553811965155	-0.184957515138711	0.170648589744606
ENSG00000005889	ZFX	-0.068002365512533	0.480337026021108	-0.111955486159219	0.308859506090005	-0.0467075753906023	0.596067117995998	-0.0910338434930891	0.304256911337423	-0.019006744612974	0.835894999550884	-0.0663404843461555	0.281887434405891
ENSG00000005893	LAMP2	-0.102963556097454	0.710741598979393	-0.160668118922993	0.523732922520515	-0.0602149351073287	0.648810918963576	-0.0505283679370327	0.607195992479237	-0.109381087884468	0.681062082430438	-0.12313085012485	0.436669581249022
ENSG00000006007	GDE1	0.0897625665649446	0.533867138108085	0.185126447078605	0.257006366822203	0.0922971239748227	0.38763083957929	0.0526881581266476	0.66866914710734	0.130719041956508	0.425234792387639	0.134858150018632	0.196982654992677
ENSG00000006015	REX1BD	0.066114417098214	0.671122115978684	0.242590622956355	0.203285068203697	0.166884527922447	0.250820229921443	0.1964176845661	0.0984551826760214	0.0405939930437991	0.804156238904797	0.118444781799582	0.327228779427877
ENSG00000006016	CRLF1	-0.188174461312606	0.463537853542826	-0.328668223481425	0.195650342215675	-0.12036386178254	0.522993943466149	-0.0948749021550572	0.59555231163705	-0.229081834424301	0.323045802524519	-0.242048829628281	0.113647549470278
ENSG00000006025	AC003665.1	0.163206093441766	0.376645342393126	0.123080887594415	0.507299621341087	-0.0346865886432992	0.714922762808886	0.141954783833409	0.214863137790681	-0.0169309429228015	0.928790631750982	0.0940151273003433	0.417923329540289
ENSG00000006047	YBX2	-0.663814203731568	0.0547069463241674	-0.0880602428918167	0.719175357940138	0.5900332358858	0.0575232835781352	-0.338415297956356	0.189554919925617	0.272977135911277	0.338627686713209	-0.15941048340154	0.556711035412422
ENSG00000006062	MAP3K14	-0.303635193664781	0.309254182538543	-0.138983169500451	0.431467989159979	0.1751589929961	0.494389387038749	-0.22534598510089	0.198045464937221	0.0800776057659847	0.592996139198321	-0.126562606015402	0.496588746430104
ENSG00000006071	ABCC8	-0.204479860397657	0.444281929473978	-0.00248505959784739	0.991624252242679	0.209693401125863	0.376736916323991	-0.0840584703124116	0.751730689075021	0.0987116635995302	0.732281797104207	-0.0425884239447714	0.826626691388712
ENSG00000006118	TMEM132A	0.245370655648743	0.199089955711646	0.201094522102951	0.146423770714551	-0.0427221348339986	0.779549729298393	0.0561915889346301	0.567704163002116	0.150339160122708	0.226607508728348	0.199018916088198	0.0780891799813211
ENSG00000006125	AP2B1	-0.0143821961070412	0.888353250143753	-0.0395958027697372	0.710736842619223	-0.0270658999631799	0.727763748473537	-0.0661389695077794	0.368923119762696	0.0236986891933864	0.819716600393955	-0.0118874937127043	0.844681030994323
ENSG00000006194	ZNF263	-0.281509045984394	0.138057986808476	-0.267055581604754	0.144466618040458	0.012025836047008	0.901022517251281	-0.100665832774557	0.348652384505239	-0.166915483442865	0.363980099029027	-0.238554824555607	0.0368034769319761
ENSG00000006210	CX3CL1	-0.0282284174156784	0.89030610131185	0.18284346920759	0.305447146920264	0.207328044477751	0.170356135421275	0.100050597109345	0.365467884251095	0.0813544809386348	0.646801643842324	0.0776733394813407	0.55828708163976
ENSG00000006282	SPATA20	0.404218735244065	0.00595033027481701	0.423231479264275	0.0141489531524466	0.0180100470596241	0.876573555315143	0.302663123117644	0.0449874886596758	0.122902133763686	0.322373727000097	0.318450199480682	0.0175583191967457
ENSG00000006283	CACNA1G	-0.49703163549776	0.128595308973604	-1.10625893842902	0.0131386667342555	-0.629029720590114	0.0650949517502974	-1.3012077783792	0.00145800967320992	0.192728686538179	0.448229444282604	-0.467543410093906	0.182212910402367
ENSG00000006327	TNFRSF12A	0.131354507885721	0.466873020915983	0.069654228758651	0.668165873862745	-0.0593500331477932	0.644376713060677	0.059989972889432	0.588884492552201	0.0117118206053028	0.945596863078508	0.0712330632380436	0.540667304151548
ENSG00000006451	RALA	-0.150827584278584	0.19262950009302	-0.197532697859776	0.112904234721782	-0.0464680187491782	0.582108555535289	-0.0584610726016708	0.474812880291483	-0.140283506489212	0.184131266360009	-0.161958468925007	0.0237838841219369
ENSG00000006453	BAIAP2L1	-0.0290430418491092	0.91758732190587	0.0640572472372205	0.82599057519847	0.0999790262557676	0.639744126094035	0.118827033543788	0.618827846369805	-0.0495056817079509	0.874135636946493	-0.00157138989028871	0.993539285816747
ENSG00000006459	KDM7A	-0.243549607939376	0.432676233541557	-0.76057060688868	0.0523149719061343	-0.506419951377117	0.0171751334978797	-0.466270260336282	0.0781305837148852	-0.289601693892533	0.420767501484446	-0.427403377343722	0.0791920940096767
ENSG00000006468	ETV1	0.148183789411801	0.568315744810641	0.0945773962290879	0.693982258740103	-0.051477809834056	0.660996362625744	-0.0575700676756536	0.663890021937465	0.150283410898975	0.583791151362317	0.129369481563224	0.41151451597058
ENSG00000006530	AGK	-0.0257904850535482	0.871917544932516	0.0745376924713197	0.657822563850042	0.0988312696995388	0.382107357169387	0.0155126577422156	0.882942248884416	0.0586019717932942	0.723707223079444	0.0353884770809225	0.735108860521918
ENSG00000006534	ALDH3B1	0.247245195522004	0.285195875978394	0.520559917891432	0.0276441616989813	0.288139842031644	0.075407051789108	0.53612751339263	0.00285364410554594	-0.0101928938130298	0.959131957810134	0.261080704767372	0.168834039512736
ENSG00000006576	PHTF2	-0.0474612928996869	0.793518593402481	-0.00609805491304272	0.971209688071849	0.0404776651026681	0.692075653469628	-0.123660251246877	0.178654203474856	0.12028950640725	0.498501902853699	0.0220861839109308	0.841965503224271
ENSG00000006607	FARP2	0.147444929783077	0.33711563443042	0.203671784597743	0.161693418923568	0.0566815708687258	0.583014507952616	0.0891414622275937	0.280650866835973	0.115646625758509	0.413398177566606	0.155796441834495	0.0968923623048735
ENSG00000006625	GGCT	0.0142699731920279	0.93899855290554	0.00951118569297904	0.959942167390439	-0.00499431043072729	0.964317759175346	-0.0295799714633667	0.848359417809427	0.0354692477691483	0.879438772158877	0.018926564028094	0.887646409557645
ENSG00000006634	DBF4	-0.17681102594757	0.487115410621253	-0.519275766735536	0.0644804952483141	-0.34120997251692	0.00751016478339988	-0.564657785437572	0.00330470933861919	0.0464305786592858	0.865734723289527	-0.217508482119944	0.285982024501101
ENSG00000006638	TBXA2R	0.18796969519564	0.430382198605885	-0.192102189828712	0.424158178729548	-0.363241752321434	0.103876716984251	-0.166221255792702	0.4871558176646	-0.00951552013644985	0.971796596311029	0.00110339688114935	0.995240881701834
ENSG00000006652	IFRD1	-0.250503138342634	0.0304656475240445	-0.347926996656766	0.00782072362382906	-0.0979058954971128	0.228246503629158	-0.270561517463786	0.00482811209507435	-0.0765398545969038	0.414961229017847	-0.224972272720628	0.0154681738722034
ENSG00000006695	COX10	-0.0822396636202329	0.617705398463132	0.0626842535249814	0.69123706563046	0.142331953533453	0.165930526023588	0.0856863211951406	0.51198888622154	-0.0281028279988975	0.883498743133323	-0.015707630830831	0.886446604398833
ENSG00000006704	GTF2IRD1	-0.158484544822335	0.382367864052846	-0.278438378418745	0.115557594559539	-0.118724309446223	0.406212314657472	-0.252454312024759	0.0592547216825775	-0.0202170226588025	0.896859230043039	-0.150450208261929	0.234409827214334
