Ctrl_417_R1B1	Ola_417_R1B1	Ctrl_417_R2B2	Ola_417_R2B2	Ctrl_417_R3B2	Ola_417_R3B2
ENSG00000171720.10|HDAC3	1202	915	958	1008	1266	1154
ENSG00000171723.15|GPHN	1221	949.45	975	1072	968	1028
ENSG00000171724.3|VAT1L	737	569	521	523	3785	3732
ENSG00000171729.14|TMEM51	320.75	257	307	289.83	278.78	308.88
ENSG00000171735.19|CAMTA1	471	344	398	419	493	440
ENSG00000171757.15|LRRC34	58.76	49.39	50.66	42.19	69.79	63.8
ENSG00000171763.19|SPATA5L1	153	107	119	149	178	134
ENSG00000171790.15|SLFNL1	18.62	14.11	31.4	22.94	16.51	19.35
ENSG00000171791.13|BCL2	599	477	599	705	681	718
ENSG00000171792.11|RHNO1	1067	861	866	913	1118	1031
ENSG00000171793.15|CTPS1	1976	1512	1661	1732	1812	1754
ENSG00000171806.12|METTL18	146	114	99	117	141	92.92
ENSG00000171813.14|PWWP2B	80	57	37	48	87	104
ENSG00000171817.17|ZNF540	23	9	14	24	21	21
ENSG00000171823.7|FBXL14	138	143	131	124	85	121
ENSG00000171824.14|EXOSC10	2929.93	2189.43	2282.74	2502.85	2322.13	2422.24
ENSG00000171827.10|ZNF570	136	105	150	124	145	143
ENSG00000171843.16|MLLT3	504	469	515	501	344	315
ENSG00000171848.15|RRM2	4689	3461	3726	4174	6547	6027
ENSG00000171853.16|TRAPPC12	667	588	523	502	472	546
ENSG00000171858.18|RPS21	1472	1101	1158	1296	1352	1401
ENSG00000171860.4|C3AR1	154	118	157	147	220	218
ENSG00000171861.11|MRM3	299	224	207	221	316	365
ENSG00000171862.11|PTEN	2557.92	1991.16	2301.26	2485.52	1774.58	1547.54
ENSG00000171863.14|RPS7	6181.77	4878.21	4989.99	5459.77	5249.68	4781.31
ENSG00000171865.10|RNASEH1	1626	1223	1280	1358	1393	1298
ENSG00000171867.16|PRNP	8599	6754	8044	8902	7790	7216
ENSG00000171877.21|FRMD5	1438	1119	1065	1127	1989	1947
ENSG00000171903.16|CYP4F11	25	20	17	28	3	4
ENSG00000171914.16|TLN2	331	269.13	267	291	322.34	391
ENSG00000171928.14|TVP23B	740.78	536.31	533.15	663.17	787.85	587.03
ENSG00000171940.13|ZNF217	890	774	967	1092	1392	1299
ENSG00000171943.11|SRGAP2C	1354.14	987.54	1079.1	1265.9	952.06	825.03
ENSG00000171951.5|SCG2	2492	1670	1793	1726	7161	6432
ENSG00000171953.16|ATPAF2	371.17	300.19	289.62	340.97	347.13	350.66
ENSG00000171960.11|PPIH	229.93	166	229.88	217.42	250.85	236
ENSG00000171962.17|DRC3	85.79	72.81	75.38	85.37	53.87	72.89
ENSG00000171970.13|ZNF57	114.6	108	89.86	95	112	136
ENSG00000171984.15|SHLD1	81	59	77	62	49	52
ENSG00000171988.19|JMJD1C	2216.93	1762.32	2035.99	2143.79	2056.25	1823
ENSG00000171992.13|SYNPO	84	61	65	72	161	138
ENSG00000172006.11|ZNF554	151	100	103	115	117	80
ENSG00000172007.6|RAB33B	20.62	17.86	21	18	31	23.11
ENSG00000172009.15|THOP1	1015	868	912	955	681	989
ENSG00000172020.12|GAP43	1998	1393	1662	1575	1963	2009
ENSG00000172031.7|EPHX4	185	121	123	167	162	146
ENSG00000172037.14|LAMB2	6804	5686	5188	5383	4838	6168
ENSG00000172046.18|USP19	1637	1319	1306	1385	1400	1568
ENSG00000172053.18|QARS	2530	1882	1699	1790	2679	2671
ENSG00000172057.10|ORMDL3	2209	1689	1637	1876	1462	1501
ENSG00000172061.8|LRRC15	6	6	8	12	50	51
ENSG00000172062.16|SMN1	554.5	430.56	374.73	448.67	505.85	490.67
ENSG00000172071.12|EIF2AK3	862	612	738	705	967	865
ENSG00000172081.14|MOB3A	1116	1014	967	1049	903	1076
ENSG00000172086.8|KRCC1	390	302	388	455	247	240
ENSG00000172113.9|NME6	593.36	451.12	471.21	471	525.26	519.71
ENSG00000172115.8|CYCS	2344	1848	1926	2355	2768	2216
ENSG00000172159.16|FRMD3	354	269	320	378	587	493
ENSG00000172164.15|SNTB1	869	618	1029	1032	590.96	474.87
ENSG00000172167.8|MTBP	248	240	301	353	282.04	282.13
ENSG00000172171.11|TEFM	150.16	103.91	116.95	138.03	197.46	151.19
ENSG00000172172.7|MRPL13	659	484	573	651	693	599
ENSG00000172175.14|MALT1	1033.93	707.97	858	925	1294	1123.91
ENSG00000172183.15|ISG20	37	36	36	28	92	107
ENSG00000172197.10|MBOAT1	95	74	97	76	107	116
ENSG00000172201.12|ID4	51	24	40	35	43	38
ENSG00000172216.5|CEBPB	197.47	131.92	126	159.77	120.9	133.82
ENSG00000172239.14|PAIP1	1426.8	1036.58	1029.69	1122.78	1166	944.92
ENSG00000172244.9|C5orf34	136	100	125	150	151	155
ENSG00000172262.11|ZNF131	625	550	556	583	607	583
ENSG00000172269.19|DPAGT1	1059.49	761	784.27	829.92	1161.1	1116.84
ENSG00000172270.19|BSG	13944	11567.32	12389	12509.58	10320	13513
ENSG00000172273.12|HINFP	608	407	428	492	603	628
ENSG00000172292.14|CERS6	2567.52	2042.58	2098.88	2469.26	2948.89	2694.88
ENSG00000172296.13|SPTLC3	43	37	21	29	46	57
ENSG00000172301.11|COPRS	1485	1057	1082	1202	1441	1381
ENSG00000172315.6|TP53RK	415	324	302	383	326	313
ENSG00000172318.5|B3GALT1	228.69	186	172.96	203	396.17	372
ENSG00000172331.12|BPGM	542	416	330	397	387	297
ENSG00000172336.5|POP7	388	323	213	280	275	296
ENSG00000172339.10|ALG14	258	164	139	182	188	155
ENSG00000172340.14|SUCLG2	1108	833	923	950.93	1170.97	1097
ENSG00000172345.14|STARD5	60.12	43	54	40.18	74.3	84
ENSG00000172348.14|RCAN2	798	593	896	949	1701	1447
ENSG00000172350.10|ABCG4	60	37	41	44	103	97
ENSG00000172354.10|GNB2	3971	3361	3293	3343	2732	3764
ENSG00000172361.6|CFAP53	20	13	16	14	23	18
ENSG00000172366.20|MCRIP2	284	252	231	304	259	325
ENSG00000172375.13|C2CD2L	624.51	531	587.73	580.08	563.9	739.16
ENSG00000172379.21|ARNT2	2542	2237	2277	2625	1531.99	1696
ENSG00000172380.6|GNG12	297	204	210	279	379	303
ENSG00000172382.10|PRSS27	53	42	51	74	32	48
ENSG00000172403.11|SYNPO2	22	21	25	22	57	50
ENSG00000172409.6|CLP1	282	184	225	276.06	365	318
ENSG00000172428.11|COPS9	409	323	285	360	281	294
ENSG00000172432.19|GTPBP2	2630	1885	2124	2154	2718	2725
ENSG00000172456.17|FGGY	207	160	165	203	104	128
ENSG00000172458.4|IL17D	198.96	155.03	191.34	222.63	131	154.99
ENSG00000172461.11|FUT9	3	6	6	11	23	17
ENSG00000172465.14|TCEAL1	650.62	476.97	512.94	504.9	602.58	589.33
ENSG00000172466.16|ZNF24	1791	1425	1681	1851	1941	1831
ENSG00000172469.16|MANEA	443	328	405	439	469	450
ENSG00000172476.4|RAB40A	6.73	6	13	8.7	15.02	13
ENSG00000172493.20|AFF1	847	592	711	747	667	656
ENSG00000172500.12|FIBP	2010	1655	1533	1634	1367	1552
ENSG00000172508.10|CARNS1	117	96	109	86.78	96	120
ENSG00000172530.20|BANP	270.71	238.95	239.91	219.9	231.9	271.91
ENSG00000172531.15|PPP1CA	4062.95	3201.48	3089.99	3309.06	3454.83	3810.57
ENSG00000172534.14|HCFC1	4123	3578	3354	3472	2369	3264
ENSG00000172575.12|RASGRP1	84	86	98	94	19	33
ENSG00000172586.8|CHCHD1	558	380	395	471	467	474
ENSG00000172590.18|MRPL52	625	481	517	576	588	605
ENSG00000172594.13|SMPDL3A	252	187	205	261	180	177
ENSG00000172602.11|RND1	30	32	30	33	33	38
ENSG00000172613.8|RAD9A	517.31	397.15	457.01	456.16	500.17	572.43
ENSG00000172638.13|EFEMP2	749	646	683	609	480	641
ENSG00000172650.13|AGAP5	152.63	134.72	140.95	129.51	116.36	121.66
ENSG00000172661.18|WASHC2C	2945.51	2167.37	2282.95	2467.83	2376.42	2216.93
ENSG00000172663.9|TMEM134	428	349	354	347	284	344
ENSG00000172667.11|ZMAT3	1290	999.98	1000	1169	1263	1320
ENSG00000172687.13|ZNF738	437	308	388	428	494	377
ENSG00000172716.16|SLFN11	27.9	34.9	30	28	70.92	79.15
ENSG00000172725.14|CORO1B	1530.18	1400.4	1289.64	1337.43	1107.69	1692.67
ENSG00000172728.15|FUT10	223	194	182	201	198	182
ENSG00000172731.14|LRRC20	956	781	868	891	797	776
ENSG00000172732.12|MUS81	1744.5	1490.95	1519	1544	1083.18	1274
ENSG00000172733.11|PURG	58	38	39	46	48	53
ENSG00000172738.12|TMEM217	36.54	29.69	33.11	11.63	45.38	35.73
ENSG00000172748.14|ZNF596	145.45	112	117.68	135.43	104.86	101.54
ENSG00000172757.13|CFL1	17802.18	13336.4	14323.78	15354.38	17226.63	17467.72
ENSG00000172765.17|TMCC1	723	563	676	666	675	684
ENSG00000172766.19|NAA16	719	590	519	618	665	597
ENSG00000172775.17|FAM192A	2442.89	1977.77	2031.07	2112.88	1938.77	1837.59
ENSG00000172780.16|RAB43	48.58	168.41	106.25	137.56	4.25	97.45
ENSG00000172785.18|CBWD1	271.54	208.63	180.12	228.32	209.33	188.88
ENSG00000172789.3|HOXC5	31.33	13.69	23.31	18.57	21.51	26.79
ENSG00000172794.20|RAB37	137	91	135	121	76	71
ENSG00000172795.16|DCP2	1093	882	1077	1227	1008	963
ENSG00000172803.18|SNX32	78.33	55.66	52.22	67.62	62.18	66.28
ENSG00000172809.13|RPL38	3246.64	2200.69	2151.44	2387.73	2728.94	2397.9
ENSG00000172819.17|RARG	586	434	453	506	425	510
ENSG00000172828.13|CES3	82	77	63	76	134	136
ENSG00000172830.13|SSH3	6	8	19	22	11	23
ENSG00000172831.12|CES2	1399.43	1080.82	1106.7	1235.56	1508.15	1658.02
ENSG00000172840.6|PDP2	527	430	461	524	767	761
ENSG00000172845.15|SP3	3800	2884	3187	3460	2702	2504
ENSG00000172869.14|DMXL1	1202	1038	1248	1309	1303	1141
ENSG00000172878.14|METAP1D	426	309	280	324	190	186
ENSG00000172888.12|ZNF621	1297	947	1072	1204	1498	1422
ENSG00000172889.16|EGFL7	468	438	327	348	345	470
ENSG00000172890.12|NADSYN1	1651	1353	1536	1367	1481	1727
ENSG00000172893.15|DHCR7	5695	4442	4519	4493	5237	6073
ENSG00000172915.18|NBEA	357	289.98	307	308	258	230
ENSG00000172922.9|RNASEH2C	2022.73	1424.53	1420.67	1512.51	1159.04	1137.57
ENSG00000172927.8|MYEOV	10	12	18	12	23	20
ENSG00000172932.14|ANKRD13D	838	780	745	785	659	813
ENSG00000172936.14|MYD88	736	570	557	560	768	788
ENSG00000172939.9|OXSR1	1683	1392	1448	1584	2155	1968
ENSG00000172943.19|PHF8	1225	977	961	1018	1293	1293
ENSG00000172954.13|LCLAT1	956	792	702	816	679	637
ENSG00000172965.15|MIR4435-2HG	523.61	397.3	350.68	381.21	442.81	376.74
ENSG00000172977.13|KAT5	2076.27	1636.47	1572.33	1615.49	1157.96	1285.43
ENSG00000172985.10|SH3RF3	556	505	437	478	497	610
ENSG00000172986.12|GXYLT2	92	73	76	63	108	62
ENSG00000172992.12|DCAKD	780	709	635	735	549	658
ENSG00000173011.12|TADA2B	642	513	530	614.61	638	653
ENSG00000173013.5|CCDC96	21	19	22	27.39	28	42
ENSG00000173020.11|GRK2	2949	2479	2600	2722	2121	2658
ENSG00000173039.19|RELA	2580	1996	2293	2163	1802	2109
ENSG00000173041.12|ZNF680	724.25	542	663	710	621	501.12
ENSG00000173064.13|HECTD4	1328	1026	1256	1214	1126	1177
ENSG00000173065.13|FAM222B	733.94	604.14	744.18	753.16	547.07	679.36
ENSG00000173068.18|BNC2	23	13	12	18	25	36
ENSG00000173083.15|HPSE	208	191	209	217	293	347
ENSG00000173085.14|COQ2	291	173	219	201	270	280
ENSG00000173110.8|HSPA6	79.62	55.9	34.94	26.36	34.56	46.16
ENSG00000173113.6|TRMT112	1460.01	1097.08	1139.81	1332.44	1566.75	1528.46
ENSG00000173114.13|LRRN3	1006	657	1043	1108	1224	1120
ENSG00000173120.15|KDM2A	3354	2683	2981	3021	2633	2761
ENSG00000173137.12|ADCK5	148	153	100	108	70	109
ENSG00000173141.5|MRPL57	588	484	358	456	386	420
ENSG00000173145.11|NOC3L	554	457	498	541	625	516
ENSG00000173153.14|ESRRA	740.99	619.92	582.19	651.56	578.25	770.54
ENSG00000173163.10|COMMD1	450.65	348.07	378.11	406.17	455.12	405.5
ENSG00000173166.18|RAPH1	969.34	692.97	815.73	888.37	860.95	870.8
ENSG00000173171.14|MTX1	807	667	515	641	624.57	657.4
ENSG00000173175.14|ADCY5	183.66	166	196	209.37	132	169
ENSG00000173193.15|PARP14	1489	985	1441	1423	1753	1593
ENSG00000173207.13|CKS1B	1419.77	988	1057	1241.32	1407	1245.34
ENSG00000173209.23|AHSA2P	3765.59	2803.96	3109.25	3306.95	3540.58	3274.38
ENSG00000173210.19|ABLIM3	41	33	36	35	182	193
ENSG00000173214.5|MFSD4B	129	142	138	140	158	159
ENSG00000173218.15|VANGL1	1146	857	925	1109	1150	1085
ENSG00000173221.14|GLRX	86	57	63	81	211	188
ENSG00000173226.17|IQCB1	276	207	222	209	319	281
ENSG00000173227.14|SYT12	302	292	239	322	94	132
ENSG00000173230.15|GOLGB1	1419	1061	1312	1262	1385	1343
ENSG00000173253.15|DMRT2	21	9	20	19	5	5
ENSG00000173258.12|ZNF483	33	14	29	22	26	24
ENSG00000173264.14|GPR137	1754.72	1398.63	1467.75	1593.11	1092.56	1501.8
ENSG00000173267.14|SNCG	50	32	37	25	5	15
ENSG00000173269.14|MMRN2	75	57	69	71	50	40
ENSG00000173272.16|MZT2A	266.83	220.82	202.06	221.01	161.24	240.37
ENSG00000173273.16|TNKS	1122.11	828.44	1022.73	1104.81	1047.96	1009.29
ENSG00000173275.12|ZNF449	408	306	452	471	461	357
ENSG00000173276.14|ZBTB21	745	629	703	761	773	672
ENSG00000173281.5|PPP1R3B	143	115	197	182	179	164
ENSG00000173327.8|MAP3K11	1233	1041	967	1089	862	1145
ENSG00000173334.4|TRIB1	161	145	137	142	208	239
ENSG00000173402.11|DAG1	6734	5623	5798	6091	5669	6331
ENSG00000173404.5|INSM1	1109	751	816	801	536	553
ENSG00000173406.15|DAB1	203.34	146	243.15	273	298	294.14
ENSG00000173409.14|ARV1	497	400	387	486	491	416
ENSG00000173418.11|NAA20	1005	743	633	827	973	780
ENSG00000173436.15|MICOS10	669	450	455	608	658	575
ENSG00000173442.13|EHBP1L1	164	119	176	167	144	133
ENSG00000173451.7|THAP2	93	76	111	107.48	66	55
ENSG00000173456.4|RNF26	2016.04	1697.99	1708	1905.08	1704.75	2129
ENSG00000173457.11|PPP1R14B	3220.61	2217.72	2757.7	3006.38	2544.21	2813.63
ENSG00000173465.7|SSSCA1	185.14	196.31	204.67	165.38	127.14	276.15
ENSG00000173473.11|SMARCC1	2746	2046	2031	2057	3142	3025
ENSG00000173480.11|ZNF417	202.5	153.09	197.14	252.06	243.65	260.86
ENSG00000173482.16|PTPRM	14	8	33	33	87	102
ENSG00000173486.13|FKBP2	2014.61	1739.99	1894.62	1878.32	1309.71	1620.89
ENSG00000173511.9|VEGFB	2419	2072	1941	2024	2101	2468
ENSG00000173517.10|PEAK1	2261	1572	2054	2020	1566	1521
ENSG00000173531.15|MST1	908.64	865.64	565.35	704.68	501.25	628.45
ENSG00000173540.12|GMPPB	884.49	727.02	715.69	774.4	868.82	1043.31
ENSG00000173542.8|MOB1B	566	430	482	532	601	560
ENSG00000173545.5|ZNF622	286	211	255	232	399	404
ENSG00000173546.7|CSPG4	6352.99	6003.17	6144	6443.96	3961.14	5615
ENSG00000173548.8|SNX33	1223.06	933.02	1115.97	1151	1116.57	1151
ENSG00000173559.12|NABP1	530	443	433	473	1160	1052
ENSG00000173567.15|ADGRF3	20.13	9.14	16.09	10.35	14.25	13.16
ENSG00000173575.21|CHD2	4217	3274.95	3615.08	3654.64	3280.55	3053.97
ENSG00000173581.7|CCDC106	353	333	258	292.81	260	399
ENSG00000173588.14|CEP83	203.68	170.57	181.6	173	162	173.92
ENSG00000173598.14|NUDT4	1002.15	774.54	752.19	839.71	1154.36	1098.31
ENSG00000173599.14|PC	1415.35	1285.36	1219.06	1343.46	819.62	1116.99
ENSG00000173611.17|SCAI	249	195.73	226	232.3	301	270.7
ENSG00000173614.14|NMNAT1	290	273	261	290	270	244
ENSG00000173621.9|LRFN4	683.65	560.64	447.94	485.54	322.38	561.01
ENSG00000173638.19|SLC19A1	361.1	309.71	309.32	337.08	219.08	334
ENSG00000173653.7|RCE1	495.83	347.69	321.28	407.45	355	440.04
ENSG00000173660.12|UQCRH	2281.93	1629.95	1519.77	1742.5	2073.84	1761.94
ENSG00000173662.21|TAS1R1	45	42	33	32	23	28
ENSG00000173674.11|EIF1AX	1857.94	1424.49	1626.4	1823.6	2187.12	1922.14
ENSG00000173681.16|BCLAF3	344	267	324	382	416	369
ENSG00000173692.13|PSMD1	2404	1836	1886	2203	2327	2203
ENSG00000173705.9|SUSD5	968	803	829	896	1240	1304
ENSG00000173706.14|HEG1	2115	1672	1927	1962	2844	2666
ENSG00000173715.16|C11orf80	800.17	640.31	632.26	647.35	709	617.57
ENSG00000173726.11|TOMM20	3951.94	3118.67	3012.49	3362.6	3461.12	3269.78
ENSG00000173744.17|AGFG1	2570	2049	2253	2324	2111	2053
ENSG00000173757.9|STAT5B	3005.69	2460.48	2505.24	2713.69	2314.93	2392.89
ENSG00000173786.17|CNP	4137.22	3448.57	3615.03	4060.58	3247.25	3863.22
ENSG00000173805.15|HAP1	729	620	640	664	450	509
ENSG00000173812.11|EIF1	8758	6561	6233	6914	8187	7939
ENSG00000173818.17|ENDOV	320	271	271	282	201	248
ENSG00000173821.19|AC124319.1	4651.87	3826.49	4117.88	4070.36	4364.51	4543.85
ENSG00000173825.7|TIGD3	98	71	68	77	70	102
ENSG00000173846.13|PLK3	75	84	67	88	103	111
ENSG00000173848.19|NET1	736	615	699	701	997	936
ENSG00000173852.14|DPY19L1	1438.12	1112.8	1087.75	1153.67	1852.85	1604.74
ENSG00000173867.10|AC013489.1	102.55	43.37	35.94	49.74	38.59	25.17
ENSG00000173875.13|ZNF791	1120	986	1126	1188	1070	913
ENSG00000173889.16|PHC3	1346	1127	1264	1368	1355	1257
ENSG00000173890.17|GPR160	15	12	7	10	15	21
ENSG00000173894.11|CBX2	739	613	727	751	664	758
ENSG00000173898.13|SPTBN2	631	617	506	525	489	716
ENSG00000173905.8|GOLIM4	1755	1432	1524	1546	2391	2265
ENSG00000173914.12|RBM4B	1013.23	774.75	854.2	864.07	854.11	842.42
ENSG00000173915.16|ATP5MD	1119.77	681	706.8	864.88	1155.99	859.91
ENSG00000173917.10|HOXB2	12	12	8	5	16	11
ENSG00000173918.15|C1QTNF1	231	184	278	306	348	445
ENSG00000173926.6|MARCH3	98	67	84	72	123	129
ENSG00000173928.2|SWSAP1	40.76	33.51	31.91	27.09	34.14	32.98
ENSG00000173933.20|RBM4	3194.59	2303.97	2502.3	2537.91	2871.44	2475.88
ENSG00000173947.14|PIFO	165	129	101	117	64	75
ENSG00000173950.16|XXYLT1	594	428	493	506	376	489
ENSG00000173960.14|UBXN2A	809	646	685	746	797	750
ENSG00000173988.12|LRRC63	21	21	22	16	51	33
ENSG00000173991.5|TCAP	63	44	69	70	33	34
ENSG00000173992.9|CCS	445	352	334	396	360	394
ENSG00000174007.8|CEP19	82	75	69	114	102	104
ENSG00000174010.9|KLHL15	474	321	434	461	520	417
ENSG00000174013.8|FBXO45	760	608	675	721	929	867
ENSG00000174021.11|GNG5	1583.93	1065.74	1155.93	1244	1154	1094.87
ENSG00000174028.6|FAM3C2	207.14	221.72	252.25	243.35	174.69	179.87
ENSG00000174032.17|SLC25A30	513	393	500	554	723	683
ENSG00000174059.16|CD34	49	33	19	38	153	171
ENSG00000174080.11|CTSF	2418	1950	2136	2460	1964	1998
ENSG00000174099.11|MSRB3	937	722	822	910	845	760
ENSG00000174106.3|LEMD3	797	647	656	736	731	680
ENSG00000174109.5|C16orf91	108	64	89	89	87	83
ENSG00000174125.8|TLR1	22	14.57	16.78	30.07	53.91	54.05
ENSG00000174130.12|TLR6	155	123.43	174.22	154.93	311.09	240.95
ENSG00000174132.9|FAM174A	135	107	120	127	100	110
ENSG00000174136.12|RGMB	4167.55	3234.63	4008.19	4018.15	3033.29	2991.17
ENSG00000174151.14|CYB561D1	682	490	550	601	538	566
ENSG00000174165.8|ZDHHC24	600.2	533	498.23	581.15	401.43	498.74
ENSG00000174173.7|TRMT10C	431	293	328	351	496	442
ENSG00000174177.13|CTU2	153.68	146.43	134	115	89	113
ENSG00000174197.16|MGA	784	574	724	705	757	726
ENSG00000174206.12|C12orf66	105	109	126	126	99	121
ENSG00000174227.16|PIGG	1498	1148	1253	1344	1155	1191
ENSG00000174231.17|PRPF8	11912	9569	10094	10368	11520	12166
ENSG00000174233.11|ADCY6	1847.73	1331.01	1492.01	1604.99	1616.53	1808.97
ENSG00000174236.3|REP15	12.35	17.76	19.7	23.28	12	8.8
ENSG00000174238.14|PITPNA	4984.21	3839.3	3843.14	4203.58	3671.31	3491.46
ENSG00000174243.10|DDX23	2458	1842	2021	2040	2436	2260
ENSG00000174276.6|ZNHIT2	57	45	34	29	28	60
ENSG00000174282.12|ZBTB4	4112	3353	3631	3664	3240	3553
ENSG00000174306.21|ZHX3	3124.74	2463.91	2726.08	2894.69	2182.88	2081.99
ENSG00000174307.6|PHLDA3	86	79	96	90	149	148
ENSG00000174327.6|SLC16A13	145	119	117	105	160	199
ENSG00000174332.5|GLIS1	32	12	15	23	5	27
ENSG00000174348.13|PODN	41	24.92	21.33	26.19	26	28.92
ENSG00000174353.17|STAG3L3	998.4	726.33	737.96	827.94	773.22	809.59
ENSG00000174365.19|SNHG11	336	277	214	265.33	268	251
ENSG00000174371.17|EXO1	783	571	757	793	1111	1116
ENSG00000174373.16|RALGAPA1	2144.55	1605.59	1779.84	1809.55	1370.29	1261.68
ENSG00000174384.9|PMS2P6	54.82	35.4	31.84	68.93	51.72	48.68
ENSG00000174405.13|LIG4	518	386	496	508	598	510
ENSG00000174428.17|GTF2IRD2B	710.91	507.58	664.1	643.06	461.98	410.64
ENSG00000174437.17|ATP2A2	10260	8074	9096	9798	7898	7688
ENSG00000174442.12|ZWILCH	1039.74	848.39	870.62	1104.75	1418.43	1297.52
ENSG00000174444.15|RPL4	20875.83	15369.89	14694.78	16282.76	17037.79	16011.88
ENSG00000174446.13|SNAPC5	279	209.93	183.88	247.52	216.25	215.2
ENSG00000174456.14|C12orf76	349.36	236.43	325.41	404.01	308.54	238.47
ENSG00000174460.4|ZCCHC12	15	9	18	8	26	31
ENSG00000174469.22|CNTNAP2	71	66	67	73	13	17
ENSG00000174483.20|BBS1	703.8	542	589.77	540.85	486.57	536.26
ENSG00000174485.15|DENND4A	793.97	598	677.83	751.98	815	730
ENSG00000174498.14|IGDCC3	13	15	10	15	15	31
ENSG00000174501.14|ANKRD36C	292.7	189.52	255.83	208.88	177.76	143.3
ENSG00000174514.13|MFSD4A	150.69	109.89	115.81	99	68.96	79.52
ENSG00000174516.15|PELI3	235.55	145.27	138.83	156.33	244.99	302.36
ENSG00000174521.7|TTC9B	32	26	24	25	18	23
ENSG00000174529.7|TMEM81	31	21	46	43	32	43
ENSG00000174547.13|MRPL11	552	419	433	443	436	500
ENSG00000174564.13|IL20RB	10	9	12	11	21	13
ENSG00000174574.16|AKIRIN1	1120	788	965	971	1276	1147
ENSG00000174579.4|MSL2	761	635	700	758	653	592
ENSG00000174586.11|ZNF497	28.92	28.01	23.81	20.41	4.1	11.11
ENSG00000174606.14|ANGEL2	910	620	805	883	944	803
ENSG00000174628.16|IQCK	70.14	43.35	60.14	55.32	35.17	38.41
ENSG00000174652.19|ZNF266	2293	1806	1732	1805	2043	1928
ENSG00000174669.12|SLC29A2	379.09	292.88	215.2	259.07	292.98	377.01
ENSG00000174672.16|BRSK2	271	258	240	256	168	227
ENSG00000174684.7|B4GAT1	1117	859	854	1040	656	673
ENSG00000174695.10|TMEM167A	1754.94	1380	1494.94	1735.94	1695.92	1440.95
ENSG00000174705.13|SH3PXD2B	1054	916	921	956	1145	1227
ENSG00000174718.12|RESF1	402	348	309	300	460	417
ENSG00000174720.16|LARP7	1518.95	1223.98	1131	1253.93	1382.98	1175
ENSG00000174721.9|FGFBP3	164	110	113	141	90	64
ENSG00000174738.13|NR1D2	1297	1219	956	1078	964	836
ENSG00000174740.8|PABPC5	47	43	49	68	65	66
ENSG00000174744.14|BRMS1	810	676	586	742	635	744
ENSG00000174748.20|RPL15	10439.36	7904.55	7564.54	8539.18	9084.92	8645.15
ENSG00000174775.17|HRAS	409	343	332	382	329	453
ENSG00000174780.16|SRP72	2674	2037	1970	2184	2597	2250
ENSG00000174791.11|RIN1	199	191	215	210.91	200	251
ENSG00000174796.12|THAP6	212	155	159	205.04	204	162
ENSG00000174799.10|CEP135	349	251	300	336	496	421
ENSG00000174804.4|FZD4	466.7	381.09	452.95	506.67	457.57	459.97
ENSG00000174808.12|BTC	135	101	117	125	144	116
ENSG00000174827.13|PDZK1	12.23	10.16	8.66	16.56	11.01	12.47
ENSG00000174839.13|DENND6A	1299	1000	1033	1103	1162	997
ENSG00000174840.9|PDE12	832	665	664	668	966	925
ENSG00000174842.17|GLMN	227	157	180	191	249	158
ENSG00000174851.16|YIF1A	984.39	806.06	716	780	676	678
ENSG00000174871.11|CNIH2	178.61	150.94	169	167	197	264
ENSG00000174886.13|NDUFA11	1467.06	1158.29	1212.4	1203.35	857.59	1195.1
ENSG00000174891.13|RSRC1	760	561	600	632	658	579
ENSG00000174903.16|RAB1B	5336.46	4421	4356	4589.43	3984.98	4699.71
ENSG00000174915.12|PTDSS2	407	355	299	320	285	331
ENSG00000174917.8|MICOS13	569.99	450	398.99	448	395	494
ENSG00000174928.16|C3orf33	120	76	101	81	98	91.93
ENSG00000174938.14|SEZ6L2	3563	3093	3163	3321	2254	2863
ENSG00000174939.11|ASPHD1	340.61	284	264	290.72	279.62	347
ENSG00000174943.11|KCTD13	370.39	279	305	385.28	354.38	389
ENSG00000174951.11|FUT1	25	15	18	28	8	15
ENSG00000174953.14|DHX36	1726	1368	1339	1568	1597	1515
ENSG00000174989.13|FBXW8	586	483	490.99	555.91	473.99	505
ENSG00000174996.11|KLC2	1608.28	1293.43	1330	1455.35	1353.24	1755
ENSG00000175003.14|SLC22A1	17	9	12	15	23	23
ENSG00000175029.17|CTBP2	1197.51	984.86	968.23	888.4	1014.87	1038.93
ENSG00000175040.6|CHST2	457.91	422	445	453	225	283
ENSG00000175048.17|ZDHHC14	236	168	191	242	327	332
ENSG00000175054.15|ATR	713	553.73	633	696	890.46	842
ENSG00000175061.17|SNHG29	3331.95	2344.57	2403.75	2741.49	3888.52	3340.9
ENSG00000175063.17|UBE2C	1265	1000	1186	1374	1726	1567
ENSG00000175066.16|GK5	2237	1579	1624	1762	1292	1107
ENSG00000175073.8|VCPIP1	531	459	540	609	632	630
ENSG00000175087.10|PDIK1L	558	430	401	466	348	284
ENSG00000175093.5|SPSB4	614	495	518	548	489	572
ENSG00000175104.15|TRAF6	942	691	951	966	960	859
ENSG00000175105.7|ZNF654	590	432	575	615	606	523
ENSG00000175110.11|MRPS22	981	720	691	785	886	778
ENSG00000175115.12|PACS1	3445	2859	3188	3299	3216	3791
ENSG00000175130.7|MARCKSL1	1927	1536	1356	1453	1774	1962
ENSG00000175137.11|SH3BP5L	1063	875	1004	975	823	951
ENSG00000175147.12|TMEM51-AS1	46.45	28	45.45	26.37	25	30.12
