"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"R-HSA-110373","R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway",26,0.876757668399516,2.08399595586501,6.75675675675676e-05,0.00179631776817399,0.00143933495944281,828,"tags=58%, list=6%, signal=55%","PCNA/RFC3/FEN1/LIG1/POLD3/PARP2/RFC5/POLE/RFC2/RFC4/RPA1/RPA2/RPA3/POLD2/POLD1"
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1",26,0.857812741747111,2.03896509733846,6.75675675675676e-05,0.00179631776817399,0.00143933495944281,723,"tags=54%, list=5%, signal=51%","MYBL2/PCNA/TOP2A/CDC6/CCNE2/CDK1/CDK2/E2F1/CCNA2/CDC25A/RBBP4/RBL1/TFDP2/LIN54"
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex",32,0.879814968150322,2.17151639026564,6.76406926406926e-05,0.00179631776817399,0.00143933495944281,996,"tags=64%, list=7%, signal=59%","MCM10/CDC6/CDK2/POLA2/MCM8/POLE/CDT1/MCM4/ORC6/PRIM1/RPA1/CDC45/MCM3/MCM2/MCM7/ORC1/RPA2/GMNN/RPA3/CDC7/ORC3"
"R-HSA-69190","R-HSA-69190","DNA strand elongation",32,0.911919876245011,2.25075615846618,6.76406926406926e-05,0.00179631776817399,0.00143933495944281,828,"tags=79%, list=6%, signal=74%","PCNA/RFC3/FEN1/LIG1/POLD3/POLA2/MCM8/GINS4/GINS3/RFC5/MCM4/GINS1/RFC2/RFC4/PRIM1/DNA2/RPA1/CDC45/MCM3/MCM2/MCM7/RPA2/RPA3/POLD2/GINS2/POLD1"
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription",27,0.894746564259672,2.13984039714906,6.765899864682e-05,0.00179631776817399,0.00143933495944281,723,"tags=59%, list=5%, signal=56%","RRM2/PCNA/CDC6/CDK1/TK1/TYMS/DHFR/E2F1/CDT1/FBXO5/CDC45/RBBP4/ORC1/RBL1/TFDP2/LIN54"
"R-HSA-5685938","R-HSA-5685938","HDR through Single Strand Annealing (SSA)",36,0.887866083819915,2.23755300928468,6.79440141323549e-05,0.00179631776817399,0.00143933495944281,852,"tags=58%, list=6%, signal=55%","RFC3/BRCA1/EXO1/BRIP1/TOPBP1/BLM/RAD51/RFC5/BARD1/RMI1/RFC2/RFC4/DNA2/RPA1/RHNO1/RAD1/RPA2/RAD9A/RPA3/TOP3A/RBBP8"
"R-HSA-176187","R-HSA-176187","Activation of ATR in response to replication stress",36,0.887870976239796,2.23756533890175,6.79440141323549e-05,0.00179631776817399,0.00143933495944281,996,"tags=69%, list=7%, signal=65%","MCM10/RFC3/CDC6/CLSPN/CDK2/MCM8/RFC5/MCM4/ORC6/RFC2/RFC4/RPA1/CDC25A/CDC45/MCM3/MCM2/MCM7/ORC1/RAD1/RPA2/CHEK1/RAD9A/RPA3/CDC7/ORC3"
"R-HSA-5693616","R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange",38,0.882738404324881,2.24395344398721,6.81570338058888e-05,0.00179631776817399,0.00143933495944281,852,"tags=63%, list=6%, signal=60%","RFC3/BRCA2/BRCA1/EXO1/XRCC2/BRIP1/TOPBP1/BLM/RAD51/RFC5/BARD1/RMI1/RFC2/RFC4/DNA2/RPA1/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/TOP3A/RBBP8"
"R-HSA-5693579","R-HSA-5693579","Homologous DNA Pairing and Strand Exchange",41,0.876384711726002,2.2567896671024,6.84415851071111e-05,0.00179631776817399,0.00143933495944281,852,"tags=61%, list=6%, signal=58%","RFC3/BRCA2/BRCA1/EXO1/XRCC2/RAD51AP1/BRIP1/TOPBP1/BLM/RAD51/RFC5/BARD1/RMI1/RFC2/RFC4/DNA2/RPA1/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/TOP3A/RBBP8"
"R-HSA-73893","R-HSA-73893","DNA Damage Bypass",47,0.795129721606868,2.09167961339294,6.90178756297881e-05,0.00179631776817399,0.00143933495944281,828,"tags=40%, list=6%, signal=38%","PCNA/RFC3/PCLAF/POLD3/DTL/USP1/RFC5/POLE/POLH/RFC2/UFD1/RFC4/RPA1/RAD18/MAD2L2/RPA2/RPA3/POLD2/POLD1"
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)",65,0.829476666775986,2.2913316586599,6.97739324588334e-05,0.00179631776817399,0.00143933495944281,852,"tags=51%, list=6%, signal=48%","PCNA/RFC3/BRCA2/BRCA1/EXO1/XRCC2/RAD51AP1/EME1/BRIP1/TOPBP1/BLM/RAD51/POLD3/RFC5/POLE/BARD1/POLH/RMI1/RFC2/RFC4/GEN1/DNA2/RPA1/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/POLD2/POLD1/TOP3A/RBBP8"
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint",71,0.712002407369257,1.99428120049725,7.02247191011236e-05,0.00179631776817399,0.00143933495944281,1447,"tags=41%, list=10%, signal=37%","RFC3/BRCA1/CDK1/EXO1/BRIP1/TOPBP1/BLM/RFC5/BARD1/RMI1/RFC2/RFC4/DNA2/RPA1/CHEK2/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/RNF168/TOP3A/RBBP8/NSD2/MRE11/H2AFX/TP53BP1/ATRIP"
"R-HSA-5693607","R-HSA-5693607","Processing of DNA double-strand break ends",73,0.74036786634923,2.08314029385929,7.04970038773352e-05,0.00179631776817399,0.00143933495944281,852,"tags=37%, list=6%, signal=35%","TIMELESS/RFC3/BRCA1/CLSPN/EXO1/CDK2/BRIP1/TOPBP1/BLM/RFC5/BARD1/CCNA2/RMI1/RFC2/RFC4/DNA2/RPA1/SUMO2/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/RNF168/TOP3A/RBBP8"
"R-HSA-6781827","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)",78,0.691525161440934,1.96571549254871,7.05815923207228e-05,0.00179631776817399,0.00143933495944281,1023,"tags=24%, list=7%, signal=23%","PCNA/RFC3/LIG1/POLD3/RFC5/POLE/RFC2/RFC4/RPA1/POLR2A/XRCC1/POLR2D/RPA2/ZNF830/RPA3/POLD2/POLD1/HMGN1/COPS3"
"R-HSA-5696399","R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)",83,0.694897406781754,1.99391078703751,7.06963591375044e-05,0.00179631776817399,0.00143933495944281,828,"tags=23%, list=6%, signal=22%","PCNA/RFC3/LIG1/POLD3/PARP2/RFC5/POLE/DDB2/RFC2/RFC4/RPA1/SUMO3/XRCC1/SUMO2/RPA2/RPA3/POLD2/CHD1L/POLD1"
"R-HSA-73886","R-HSA-73886","Chromosome Maintenance",81,0.743674059912418,2.12601754700057,7.07513796519032e-05,0.00179631776817399,0.00143933495944281,828,"tags=38%, list=6%, signal=36%","PCNA/RFC3/FEN1/LIG1/HJURP/CENPU/KNL1/POLD3/POLA2/CENPK/RFC5/POLE/RFC2/RFC4/PRIM1/CENPM/DNA2/RPA1/RBBP4/MIS18BP1/CENPH/H2AFZ/RPA2/MIS18A/RPA3/OIP5/CENPO/POLD2/CENPC/CENPI/POLD1"
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation",81,0.755030354884241,2.15848295581401,7.07513796519032e-05,0.00179631776817399,0.00143933495944281,1430,"tags=35%, list=10%, signal=32%","E2F2/MCM10/CDC6/CDK2/POLA2/E2F1/MCM8/POLE/CDT1/MCM4/ORC6/PRIM1/RPA1/CDC45/MCM3/MCM2/MCM7/ORC1/RPA2/GMNN/RPA3/PSMC3/CDC7/ORC3/PSMD2/PSMB9/PSMB8/PSMB4/PSMA4"
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation",86,0.778462533161993,2.2458002664992,7.09119273861864e-05,0.00179631776817399,0.00143933495944281,1181,"tags=38%, list=8%, signal=35%","RFC3/AURKB/BRCA1/EXO1/CDK2/BRIP1/TOPBP1/BLM/RFC5/BARD1/CCNA2/RMI1/RFC2/TPX2/RFC4/DNA2/RPA1/CHEK2/TAF15/SUPT16H/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/SSRP1/TOP3A/RBBP8/CSNK2B/TAF9/PRKAA2/MRE11"
"R-HSA-141424","R-HSA-141424","Amplification of signal from the kinetochores",95,0.709795802553157,2.07935693167149,7.14847380084352e-05,0.00179631776817399,0.00143933495944281,1096,"tags=33%, list=8%, signal=30%","SPC24/ZWINT/AURKB/CENPU/KIF2C/KNL1/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/CENPF/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/PMF1/CENPO/CENPC/CENPI/NUP85/KNTC1/SGO1/SKA2"
"R-HSA-141444","R-HSA-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",95,0.709795802553157,2.07935693167149,7.14847380084352e-05,0.00179631776817399,0.00143933495944281,1096,"tags=33%, list=8%, signal=30%","SPC24/ZWINT/AURKB/CENPU/KIF2C/KNL1/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/CENPF/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/PMF1/CENPO/CENPC/CENPI/NUP85/KNTC1/SGO1/SKA2"
"R-HSA-69618","R-HSA-69618","Mitotic Spindle Checkpoint",111,0.683148690428887,2.04881635090247,7.20564922899553e-05,0.00179631776817399,0.00143933495944281,1096,"tags=29%, list=8%, signal=27%","SPC24/ZWINT/AURKB/CENPU/KIF2C/KNL1/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/CENPF/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/UBE2C/PMF1/CENPO/CENPC/CENPI/NUP85/KNTC1/SGO1/SKA2"
"R-HSA-5696398","R-HSA-5696398","Nucleotide Excision Repair",110,0.654028755182421,1.95832422359695,7.21292556260819e-05,0.00179631776817399,0.00143933495944281,1023,"tags=22%, list=7%, signal=20%","PCNA/RFC3/LIG1/POLD3/PARP2/RFC5/POLE/DDB2/RFC2/RFC4/RPA1/POLR2A/SUMO3/XRCC1/POLR2D/SUMO2/RPA2/ZNF830/RPA3/POLD2/CHD1L/POLD1/HMGN1/COPS3"
"R-HSA-5693538","R-HSA-5693538","Homology Directed Repair",113,0.768913516416022,2.3105820134826,7.21552781585973e-05,0.00179631776817399,0.00143933495944281,852,"tags=38%, list=6%, signal=36%","TIMELESS/PCNA/RFC3/FEN1/BRCA2/BRCA1/CLSPN/EXO1/POLQ/XRCC2/RAD51AP1/EME1/CDK2/BRIP1/TOPBP1/BLM/RAD51/POLD3/PARP2/RFC5/POLE/BARD1/POLH/CCNA2/RMI1/RFC2/RFC4/GEN1/DNA2/RPA1/XRCC1/SUMO2/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/RNF168/POLD2/POLD1/TOP3A/RBBP8"
"R-HSA-5693567","R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",107,0.75524507571854,2.25038735758987,7.21604849184586e-05,0.00179631776817399,0.00143933495944281,852,"tags=36%, list=6%, signal=35%","TIMELESS/PCNA/RFC3/BRCA2/BRCA1/CLSPN/EXO1/XRCC2/RAD51AP1/EME1/CDK2/BRIP1/TOPBP1/BLM/RAD51/POLD3/RFC5/POLE/BARD1/POLH/CCNA2/RMI1/RFC2/RFC4/GEN1/DNA2/RPA1/SUMO2/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/RNF168/POLD2/POLD1/TOP3A/RBBP8"
"R-HSA-69239","R-HSA-69239","Synthesis of DNA",115,0.765312409833927,2.30439390239815,7.2458517498732e-05,0.00179631776817399,0.00143933495944281,1430,"tags=38%, list=10%, signal=34%","PCNA/RFC3/FEN1/LIG1/CDC6/CCNE2/CDK2/POLD3/POLA2/MCM8/GINS4/GINS3/RFC5/POLE/CDT1/MCM4/ORC6/GINS1/CCNA2/RFC2/RFC4/PRIM1/DNA2/RPA1/CDC45/MCM3/MCM2/MCM7/ORC1/UBE2C/RPA2/RPA3/SKP2/POLD2/GINS2/POLD1/PSMC3/ORC3/PSMD2/PSMB9/PSMB8/PSMB4/RFC1/PSMA4"
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion",119,0.72048475908558,2.17945899573331,7.27696114102751e-05,0.00179631776817399,0.00143933495944281,906,"tags=31%, list=6%, signal=29%","CDCA5/SPC24/ZWINT/AURKB/CENPU/CDK1/SMC1A/KIF2C/KNL1/TUBA1B/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/SMC3/CENPF/TUBB4B/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/PMF1/CENPO/TUBB6/CENPC/CENPI/NUP85/TUBA8/KNTC1"
"R-HSA-69306","R-HSA-69306","DNA Replication",122,0.782986803707544,2.37578993247696,7.31101038163474e-05,0.00179631776817399,0.00143933495944281,996,"tags=35%, list=7%, signal=33%","E2F2/PCNA/MCM10/RFC3/FEN1/LIG1/CDC6/CCNE2/CDK2/POLD3/POLA2/E2F1/MCM8/GINS4/GINS3/RFC5/POLE/CDT1/MCM4/ORC6/GINS1/CCNA2/RFC2/RFC4/PRIM1/DNA2/RPA1/CDC45/MCM3/MCM2/MCM7/ORC1/UBE2C/RPA2/GMNN/RPA3/SKP2/POLD2/GINS2/POLD1/PSMC3/CDC7/ORC3"
"R-HSA-69206","R-HSA-69206","G1/S Transition",128,0.761659354616818,2.32744427929818,7.31154492944359e-05,0.00179631776817399,0.00143933495944281,723,"tags=28%, list=5%, signal=27%","RRM2/PCNA/MCM10/CDC6/CCNE2/CDK1/CDKN1A/TK1/TYMS/DHFR/CDK2/POLA2/E2F1/MCM8/POLE/CDT1/MCM4/ORC6/CCNA2/PRIM1/FBXO5/RPA1/CDC25A/CDC45/MCM3/RBBP4/MCM2/MCM7/ORC1/RPA2/RBL1/GMNN/RPA3/SKP2/TFDP2/LIN54"
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity",149,0.680396517735103,2.12062550066655,7.35186002058521e-05,0.00179631776817399,0.00143933495944281,1310,"tags=30%, list=9%, signal=27%","RFC3/AURKB/BRCA1/CDK1/EXO1/CDK2/BRIP1/TOPBP1/BLM/RFC5/BARD1/CCNA2/RMI1/RFC2/TPX2/RFC4/DNA2/RPA1/CHEK2/TAF15/RBBP4/RFFL/SUPT16H/RHNO1/KMT5A/RAD1/RPA2/CHEK1/RAD9A/RPA3/SSRP1/TOP3A/RBBP8/CSNK2B/TP73/TAF9/CHD3/PRKAA2/CCNG1/MRE11/DAXX/HDAC1/PPP1R13B/TAF5"
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases",144,0.747807428796735,2.3206951158423,7.35564545788893e-05,0.00179631776817399,0.00143933495944281,723,"tags=27%, list=5%, signal=26%","RRM2/MYBL2/E2F2/PCNA/MCM10/TOP2A/CDC6/CCNE2/CDK1/CDKN1A/TK1/TYMS/DHFR/CDK2/POLA2/E2F1/MCM8/POLE/CDT1/MCM4/ORC6/CCNA2/PRIM1/FBXO5/RPA1/CDC25A/CDC45/MCM3/RBBP4/MCM2/MCM7/ORC1/RPA2/RBL1/GMNN/RPA3/SKP2/TFDP2/LIN54"
"R-HSA-5693532","R-HSA-5693532","DNA Double-Strand Break Repair",141,0.727609950465085,2.25070408338955,7.36214385629095e-05,0.00179631776817399,0.00143933495944281,852,"tags=33%, list=6%, signal=31%","TIMELESS/PCNA/RFC3/FEN1/BRCA2/BRCA1/CLSPN/EXO1/POLQ/XRCC2/RAD51AP1/EME1/CDK2/BRIP1/TOPBP1/BLM/RAD51/POLD3/PARP2/RFC5/POLE/BARD1/POLH/CCNA2/RMI1/RFC2/RFC4/GEN1/DNA2/RPA1/CHEK2/XRCC1/SUMO2/RHNO1/RAD1/RPA2/CHEK1/RAD9A/KPNA2/RPA3/RNF168/POLD2/POLD1/TOP3A/BAZ1B/RBBP8"
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints",141,0.720812062240368,2.22967628576801,7.36214385629095e-05,0.00179631776817399,0.00143933495944281,1447,"tags=37%, list=10%, signal=34%","MCM10/RFC3/CDC6/BRCA1/CLSPN/CDK1/EXO1/CDK2/BRIP1/TOPBP1/BLM/MCM8/RFC5/BARD1/MCM4/ORC6/PKMYT1/RMI1/RFC2/GTSE1/RFC4/DNA2/RPA1/CHEK2/CDC25A/CDC45/MCM3/MCM2/MCM7/ORC1/RHNO1/RAD1/RPA2/CHEK1/RAD9A/RPA3/RNF168/TOP3A/RBBP8/PSMC3/CDC7/ORC3/NSD2/PSMD2/MRE11/PSMB9/PSMB8/PSMB4/H2AFX/TP53BP1/PSMA4/ATRIP"
"R-HSA-69242","R-HSA-69242","S Phase",157,0.729546053094998,2.28800145952891,7.36756796581448e-05,0.00179631776817399,0.00143933495944281,828,"tags=30%, list=6%, signal=28%","CDCA5/ESCO2/PCNA/RFC3/FEN1/LIG1/CDC6/CCNE2/CDKN1A/SMC1A/CDK2/POLD3/POLA2/E2F1/MCM8/GINS4/GINS3/RFC5/POLE/CDT1/MCM4/ORC6/GINS1/CCNA2/SMC3/RFC2/RFC4/PRIM1/DNA2/RPA1/CDC25A/CDC45/MCM3/RBBP4/MCM2/MCM7/ORC1/UBE2C/RPA2/CDC25B/RPA3/SKP2/TFDP2/LIN54/POLD2/GINS2/POLD1"
"R-HSA-2467813","R-HSA-2467813","Separation of Sister Chromatids",180,0.648967256217655,2.06963031600786,7.45990302126072e-05,0.00179631776817399,0.00143933495944281,1455,"tags=27%, list=10%, signal=25%","CDCA5/SPC24/ZWINT/AURKB/CENPU/SMC1A/KIF2C/KNL1/TUBA1B/ESPL1/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/SMC3/CENPF/TUBB4B/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/UBE2C/PMF1/CENPO/TUBB6/CENPC/CENPI/NUP85/TUBA8/PSMC3/KNTC1/SGO1/SKA2/PSMD2/PSMB9/NUDC/PSMB8/PSMB4/BUB3/PSMA4/CENPT"
"R-HSA-69275","R-HSA-69275","G2/M Transition",186,0.626182046884208,2.00566796036281,7.4643576920206e-05,0.00179631776817399,0.00143933495944281,1707,"tags=28%, list=12%, signal=25%","MYBL2/FOXM1/CDK1/CDKN1A/HSP90AA1/CDK2/CEP57/TUBA1B/PKMYT1/CCNA2/CENPF/HAUS5/TUBB4B/HAUS3/GTSE1/CEP152/TUBG1/TPX2/CCP110/CDC25A/RBBP4/PLK4/PRKACA/CEP135/CDC25B/CENPJ/HAUS6/HAUS8/LIN54/CEP72/OPTN/TUBB6/ODF2/TUBB/MZT1/FGFR1OP/TUBA8/HAUS1/CEP192/PSMC3/PSMD2/PSMB9/CDK11B/PSMB8/PSMB4/CDK5RAP2/PSMA4/HMMR/FKBPL/LIN9/XPO1/CEP76/CKAP5"
"R-HSA-68882","R-HSA-68882","Mitotic Anaphase",190,0.647725080097315,2.08059787591548,7.47216618097587e-05,0.00179631776817399,0.00143933495944281,1455,"tags=27%, list=10%, signal=25%","CDCA5/SPC24/ZWINT/AURKB/CENPU/SMC1A/KIF2C/KNL1/TUBA1B/ESPL1/CENPK/DSN1/ZWILCH/BUB1B/ERCC6L/INCENP/SMC3/CENPF/TUBB4B/TMPO/SPC25/CENPM/SKA1/NUF2/MAD2L1/CENPH/NDC80/ZW10/NUP107/RCC2/UBE2C/PMF1/CENPO/TUBB6/CENPC/CENPI/NUP85/TUBA8/PSMC3/KNTC1/SGO1/VRK1/SKA2/PSMD2/LMNB1/PSMB9/NUDC/PSMB8/PSMB4/BUB3/PSMA4/CENPT"
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases",188,0.630372796807154,2.02172941321739,7.4744001793856e-05,0.00179631776817399,0.00143933495944281,1707,"tags=29%, list=12%, signal=26%","MYBL2/FOXM1/CDK1/CDKN1A/HSP90AA1/CDK2/CEP57/TUBA1B/E2F1/PKMYT1/CCNA2/CENPF/HAUS5/TUBB4B/HAUS3/GTSE1/CEP152/TUBG1/TPX2/CCP110/CDC25A/RBBP4/PLK4/PRKACA/CEP135/CDC25B/CENPJ/HAUS6/HAUS8/LIN54/CEP72/OPTN/TUBB6/ODF2/TUBB/MZT1/FGFR1OP/TUBA8/HAUS1/CEP192/PSMC3/PSMD2/PSMB9/CDK11B/PSMB8/PSMB4/CDK5RAP2/PSMA4/HMMR/FKBPL/LIN9/XPO1/CEP76/CKAP5"
