"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0000280","GO:0000280","nuclear division",280,0.404929626372879,1.61904499269555,5.92592592592593e-05,0.0113292264977658,0.0097244325511623,2035,"tags=26%, list=13%, signal=23%","FANCD2/CDCA5/PRKAR1A/CDT1/CDC6/NCAPD3/MYBL2/RAD54B/SUN1/PDGFB/TOM1L2/LIF/BRCA2/CDKN1C/CDC25B/MYBL1/BRIP1/SPAG5/PSMC3IP/KIF22/TRIP13/CENPF/FANCA/CDK5RAP2/MTBP/NUMA1/XRCC3/GEN1/SMC2/REC8/SLF2/KIFC1/ATM/CHAMP1/CHEK2/ANLN/CDC25C/NCAPH/GOLGA2/FIGNL1/DMRT1/CLASP1/TACC3/MASTL/KIF20B/NCAPH2/RAD1/MRE11/KIF2C/RCC1/KIF11/FBXO5/TOP2A/PKMYT1/CUL7/TPX2/TGFB1/HASPIN/HSPA2/CEP85/EGF/CHTF8/HSF1/FLNA/SIRT7/MAD2L1/SH2B1/KNTC1/FANCM/CDC23/SMC1A/SPICE1"
"GO:0006260","GO:0006260","DNA replication",242,0.512292702273997,2.01820276518015,5.96587519389094e-05,0.0113292264977658,0.0097244325511623,1589,"tags=29%, list=10%, signal=26%","DTL/TIMELESS/GINS4/E2F7/CDC45/MGME1/RFC3/CDT1/TSPYL2/ESCO2/RFWD3/PCLAF/CDC6/CHTF18/ORC6/BRCA1/FAM111A/RECQL4/MCM10/DDX11/CHAF1A/FGFR1/BLM/BRCA2/EXO1/POLA2/TONSL/RRM1/BRIP1/RPA1/E2F8/RRM2/CLSPN/KAT7/TICRR/POLE/ATAD5/FEN1/GEN1/KCTD13/POLD1/ZNF830/RNASEH2A/MCM8/ATM/RAD9A/CHEK2/CTC1/POLE3/BARD1/GINS3/RFC5/FBXW7/ORC1/TOPBP1/ORC3/CDK2/RFC2/MCM4/MCM7/SDE2/RMI2/MCM2/RAD1/MRE11/RECQL5/ATRIP/FBXO5/DBF4B"
"GO:0090068","GO:0090068","positive regulation of cell cycle process",218,0.442297616706335,1.72346626229028,5.99376648285783e-05,0.0113292264977658,0.0097244325511623,1754,"tags=24%, list=12%, signal=21%","CDKN1A/CDCA5/DTL/SVIL/E2F7/CDT1/CDC6/CCND1/BRCA1/RNF112/TP73/PDGFB/DRD2/PIDD1/DDX11/FGFR1/CDC25B/CIT/SPAG5/E2F8/POC1A/ATAD5/FEN1/MTBP/NUMA1/XRCC3/CENPJ/GEN1/E2F1/PLK2/SLF2/CYP1A1/ATM/RBL2/PML/CHEK2/TFDP2/TERT/CDC25C/CEP120/CDK2/DMRT1/KIF20B/CEP295/MDM2/DYRK3/FBXO5/LSM11/DBF4B/TGFB1/HSPA2/EGF"
"GO:0098542","GO:0098542","defense response to other organism",218,0.420024290071047,1.6366755459153,5.99376648285783e-05,0.0113292264977658,0.0097244325511623,2946,"tags=33%, list=19%, signal=27%","OAS3/SHC1/IFIT1/APOBEC3B/STAT2/OAS1/FAM111A/COTL1/BST2/IL17RC/SEC14L1/CEBPB/GBP1/EPHA2/LGALS8/MR1/GRN/TMEM173/SERPINE1/IFI6/IRF1/APOBEC3F/PML/MAP3K14/C5AR1/PARP9/IFNAR2/FOXP1/ABCF3/ADARB1/ACP5/NOD1/NOS2/APOBEC3G/GSDMD/IL12A/SELENOK/ADAR/NOD2/MICA/TGFB1/MAVS/IL27RA/PPM1B/WIPI2/APOBEC3D/FLNA/CCDC88B/IRF2/TRIM38/SERINC3/DDX1/TLR3/IRF9/TRIM56/TRAF3/TRIM11/OPTN/TRIM25/ZC3HAV1/TBK1/NLRC5/OAS2/DDX17/IFITM3/TIRAP/RIOK3/ISG20/DTX3L/IRF3/UFD1/EIF2AK4"
"GO:0007568","GO:0007568","aging",229,0.458306810493963,1.79247652838994,6.02918123718799e-05,0.0113292264977658,0.0097244325511623,1762,"tags=24%, list=12%, signal=21%","CTSV/CDKN1A/CNR1/ALDH3A1/CDKN2B/TNFRSF1B/FOXM1/NUDT1/PRNP/BRCA2/SLC12A2/CDKN1C/RAD54L/ICAM1/CX3CL1/ATP2B1/TYMS/PRELP/CRYAB/NFKB2/ND4/NQO1/PLK2/GSS/SERPINE1/GSN/CYP1A1/ATM/DNMT3A/ATP6/PML/CHEK2/CTC1/TERT/PDCD4/SERPINF1/PPARGC1A/TIMP2/TGFB3/ENG/LMNA/GNRH1/IGFBP5/DDC/ENO3/DCN/INPP5D/FBXO5/ULK3/BCL2L12/RPN2/TGFB1/FOXG1/LONP1"
"GO:0000075","GO:0000075","cell cycle checkpoint",185,0.452741423381963,1.73291527316229,6.05510142294883e-05,0.0113292264977658,0.0097244325511623,1344,"tags=23%, list=9%, signal=21%","CDKN1A/CDKN2B/DTL/E2F7/CDC45/CDT1/RFWD3/CDC6/CCND1/BRCA1/ZWILCH/PIDD1/CDK5RAP3/BLM/BRIP1/E2F8/CLSPN/TRIP13/BABAM1/CENPF/TICRR/CDK5RAP2/XRCC3/GEN1/E2F1/PLK2/ZNF830/INTS7/ATM/RBL2/RAD9A/PML/PROX1/CHEK2/MRNIP/TFDP2/CDC25C/CDK2/RAD1/INTS3/PTPN11/MDM2"
"GO:0006302","GO:0006302","double-strand break repair",189,0.453733810292566,1.74068589748353,6.05913717886573e-05,0.0113292264977658,0.0097244325511623,1055,"tags=21%, list=7%, signal=19%","CDCA5/TIMELESS/XRCC2/POLQ/ESCO2/RFWD3/BRCA1/FOXM1/RAD54B/RAD51AP1/DDX11/BLM/BRCA2/RAD54L/TONSL/BRIP1/RPA1/TRIP13/XRCC1/BABAM1/FEN1/XRCC3/RADX/GEN1/REC8/AUNIP/SLF2/WAS/PARP3/MCM8/ATM/PML/CHEK2/TP53BP1/MRNIP/BARD1/PARPBP/FIGNL1/PARP9"
"GO:0007160","GO:0007160","cell-matrix adhesion",153,0.484717758666189,1.81449325165897,6.10761619739816e-05,0.0113292264977658,0.0097244325511623,1848,"tags=28%, list=12%, signal=25%","PARVG/PTK2B/THBS1/CD44/NID1/WHAMM/THY1/NRP1/TRIP6/TIAM1/ITGA2/ARHGAP6/CX3CL1/ADAMTS9/ACTN1/ITGA7/JAG1/NINJ1/NID2/SERPINE1/SMAD3/PLAU/IQGAP1/FREM1/VCL/MINK1/CLASP1/PHLDB2/ADAM9/FMN1/ARHGEF7/PXN/NPNT/EMP2/CORO1C/MMP14/JUP/COL16A1/SNED1/LAMA5/SORBS1/CTTN/ITGB4"
"GO:0031570","GO:0031570","DNA integrity checkpoint",135,0.47972447372801,1.76589375726361,6.12970454824077e-05,0.0113292264977658,0.0097244325511623,1344,"tags=24%, list=9%, signal=22%","CDKN1A/DTL/E2F7/CDC45/CDT1/RFWD3/CDC6/CCND1/BRCA1/PIDD1/CDK5RAP3/BLM/BRIP1/E2F8/CLSPN/BABAM1/TICRR/E2F1/PLK2/ZNF830/INTS7/ATM/RBL2/RAD9A/PML/CHEK2/MRNIP/TFDP2/CDC25C/CDK2/RAD1/PTPN11/MDM2"
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint",137,0.469458643554343,1.73182842677103,6.13346418056919e-05,0.0113292264977658,0.0097244325511623,1012,"tags=22%, list=7%, signal=21%","CDKN1A/CDKN2B/E2F7/CDT1/RFWD3/CCND1/BRCA1/ZWILCH/PIDD1/CDK5RAP3/BLM/E2F8/CLSPN/TRIP13/CENPF/TICRR/CDK5RAP2/XRCC3/GEN1/E2F1/PLK2/ZNF830/ATM/RBL2/PML/CHEK2/MRNIP/TFDP2/CDC25C/CDK2"
"GO:0010212","GO:0010212","response to ionizing radiation",132,0.488127610167843,1.79034273773344,6.14741501198746e-05,0.0113292264977658,0.0097244325511623,2488,"tags=36%, list=16%, signal=31%","CDKN1A/FANCD2/XRCC2/RFWD3/CCND1/BRCA1/RAD51AP1/BLM/BRCA2/RAD54L/ICAM1/RRM1/BABAM1/TICRR/CRYAB/DNMT3B/NET1/INTS7/ATM/DNMT3A/RAD9A/PML/CHEK2/TP53BP1/MRNIP/TOPBP1/ELK1/FIGNL1/KDM4D/TIGAR/RAD1/INTS3/MDM2/SNAI2/CYP2R1/TGFB1/INIP/MAP3K20/BRAT1/HSF1/USP28/RAD51/DCUN1D3/RHOB/TANK/LZIC/STAR/EYA1"
"GO:0006261","GO:0006261","DNA-dependent DNA replication",123,0.53592370983511,1.9481843081328,6.1648480364959e-05,0.0113292264977658,0.0097244325511623,2168,"tags=36%, list=14%, signal=31%","GINS4/E2F7/MGME1/RFC3/CDT1/RFWD3/CDC6/CHTF18/DDX11/FGFR1/BLM/BRCA2/POLA2/TONSL/RPA1/E2F8/TICRR/POLE/ATAD5/FEN1/GEN1/POLD1/ZNF830/CHEK2/POLE3/GINS3/RFC5/FBXW7/CDK2/RFC2/MCM4/MCM7/MCM2/MRE11/FBXO5/DBF4B/RPA2/FANCM/SMC1A/RAD51/RPA3/PNKP/RFC1/POLA1"
"GO:0034341","GO:0034341","response to interferon-gamma",113,0.560453127351978,2.01278408732702,6.17474529175672e-05,0.0113292264977658,0.0097244325511623,2976,"tags=47%, list=20%, signal=38%","OAS3/IFI30/CD44/OAS1/BST2/ICAM1/GBP1/CAMK2A/NR1H3/CAMK2B/WAS/GSN/IRF1/PML/PARP14/MID1/IFITM2/RAB7B/PARP9/MYO1C/STXBP1/VIM/VAMP3/CDC37/NOS2/EVL/SEC61A1/RAB43/ACTG1/IRF6/TRIM62/JAK1/HLA-F/IRF2/TRIM38/LGALS9/IFNGR2/MED1/TLR3/IRF9/CD58/STAR/TRIM25/NLRC5/OAS2/CDC42EP4/IFITM3/FLNB/TP53/ACTR2/IRF3/RPL13A/STX4"
"GO:0071346","GO:0071346","cellular response to interferon-gamma",102,0.556934254205152,1.97076876180057,6.19655471557814e-05,0.0113292264977658,0.0097244325511623,2976,"tags=48%, list=20%, signal=39%","OAS3/IFI30/CD44/OAS1/ICAM1/GBP1/CAMK2A/NR1H3/CAMK2B/WAS/GSN/IRF1/PML/PARP14/MID1/RAB7B/PARP9/MYO1C/STXBP1/VIM/VAMP3/CDC37/NOS2/EVL/RAB43/ACTG1/IRF6/TRIM62/JAK1/HLA-F/IRF2/TRIM38/LGALS9/IFNGR2/MED1/TLR3/IRF9/CD58/STAR/TRIM25/NLRC5/OAS2/CDC42EP4/FLNB/TP53/ACTR2/IRF3/RPL13A/STX4"
"GO:0034340","GO:0034340","response to type I interferon",65,0.655494842665578,2.15981988163767,6.2546910182637e-05,0.0113292264977658,0.0097244325511623,2899,"tags=54%, list=19%, signal=44%","OAS3/IFIT1/IFIT2/STAT2/OAS1/BST2/IFI35/IP6K2/IFI6/IRF1/IFIT3/IFITM2/TYK2/IFNAR2/USP18/CDC37/PTPN11/ADAR/MAVS/IRF6/JAK1/HLA-F/PTPN1/IRF2/XAF1/IRF9/IKBKE/TRIM56/IFNAR1/TBK1/NLRC5/OAS2/IFITM3/ISG20/IRF3"
"GO:0060337","GO:0060337","type I interferon signaling pathway",61,0.659352694602162,2.14835888665005,6.2672348959639e-05,0.0113292264977658,0.0097244325511623,2899,"tags=56%, list=19%, signal=45%","OAS3/IFIT1/IFIT2/STAT2/OAS1/BST2/IFI35/IP6K2/IFI6/IRF1/IFIT3/IFITM2/TYK2/IFNAR2/USP18/CDC37/PTPN11/ADAR/MAVS/IRF6/JAK1/HLA-F/PTPN1/IRF2/XAF1/IRF9/IKBKE/IFNAR1/TBK1/NLRC5/OAS2/IFITM3/ISG20/IRF3"
"GO:0071357","GO:0071357","cellular response to type I interferon",61,0.659352694602162,2.14835888665005,6.2672348959639e-05,0.0113292264977658,0.0097244325511623,2899,"tags=56%, list=19%, signal=45%","OAS3/IFIT1/IFIT2/STAT2/OAS1/BST2/IFI35/IP6K2/IFI6/IRF1/IFIT3/IFITM2/TYK2/IFNAR2/USP18/CDC37/PTPN11/ADAR/MAVS/IRF6/JAK1/HLA-F/PTPN1/IRF2/XAF1/IRF9/IKBKE/IFNAR1/TBK1/NLRC5/OAS2/IFITM3/ISG20/IRF3"
"GO:0030072","GO:0030072","peptide hormone secretion",151,-0.443202430054274,-1.68829392885083,7.35726898175397e-05,0.0113292264977658,0.0097244325511623,2314,"tags=33%, list=15%, signal=28%","IRS2/JAGN1/RASL10B/SMAD2/RAB11FIP2/SLC25A5/ITSN1/UBE2Q1/PPP3CB/GJA1/NDUFAF2/APLN/HMGCR/LRP1/ADCY5/ARL2BP/SLC16A1/PRKN/BRSK2/EGFR/RFX3/KCNJ11/SLC25A6/SLC25A6/MAP4K4/NLGN2/KALRN/STXBP4/ARL2/INHBB/TARDBP/CYB5R4/SLC9B2/ADCY8/RAB8B/PTPRN2/MIDN/CPLX1/ACVR2B/SLC2A1/ENY2/SYTL4/OXCT1/EPHA5/ITPR2/VGF/ILDR2/SOX4/CHD7/SRI"
"GO:0021537","GO:0021537","telencephalon development",181,-0.459274178251021,-1.79066393818275,7.37571913261543e-05,0.0113292264977658,0.0097244325511623,2086,"tags=32%, list=14%, signal=28%","MBOAT7/ARX/SLC38A2/ROBO2/HTR6/LRP8/SLC7A11/BNIP3/CRKL/ARL13B/LRP1/PSEN1/ATAT1/LRRK2/EGFR/UBA6/EXT1/NOTCH2NLA/SRGAP2/LPAR1/PLCB1/NFIB/NF1/BTG2/CDK5R1/POU3F3/TRAPPC9/EZH2/RTN4/RFX4/GLI3/EPHB3/PHLPP2/ASPM/ID2/CDH2/ZEB2/H2AFX/SALL1/SLC2A1/SRGAP2C/GSK3B/SALL3/SECISBP2/RAN/TRA2B/YWHAE/EPHA5/ALK/TNR/DCLK2/HES5/ROBO1/SUN2/ASCL1/ADGRG1/CHD7/BCAN"
